i,j,val
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
2,1,1.0
2,1,1.0
2,1,1.0
2,1,1.0
2,1,1.0
2,1,0.0
2,1,0.0
2,1,0.0
2,1,0.0
2,1,0.0
2,1,0.0
2,1,0.0
2,1,1.0
2,1,1.0
2,1,0.0
2,1,0.0
2,1,0.0
2,1,0.0
2,1,0.0
2,1,0.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,3,1.0
2,3,1.0
2,3,1.0
2,3,1.0
2,3,1.0
2,3,0.0
2,3,0.0
2,3,0.0005
2,3,0.0382
2,3,0.0067
2,3,0.0
2,3,0.0
2,3,1.0
2,3,1.0
2,3,0.0
2,3,0.6673
2,3,1.0
2,3,0.9999
2,3,1.0
2,3,0.9957
2,4,1.0
2,4,1.0
2,4,1.0
2,4,1.0
2,4,1.0
2,4,0.8438
2,4,1.0
2,4,0.9989
2,4,0.8252
2,4,0.9675
2,4,0.0946
2,4,0.0219
2,4,1.0
2,4,1.0
2,4,0.9682
2,4,1.0
2,4,1.0
2,4,0.9992
2,4,0.9942
2,4,0.4469
2,5,1.0
2,5,1.0
2,5,1.0
2,5,1.0
2,5,1.0
2,5,0.9997
2,5,1.0
2,5,0.9818
2,5,0.9999
2,5,0.9988
2,5,0.0003
2,5,0.0
2,5,1.0
2,5,1.0
2,5,0.2366
2,5,0.0762
2,5,0.0
2,5,0.0048
2,5,0.1358
2,5,0.0845
2,6,1.0
2,6,1.0
2,6,1.0
2,6,1.0
2,6,1.0
2,6,1.0
2,6,1.0
2,6,1.0
2,6,1.0
2,6,1.0
2,6,0.2617
2,6,0.4111
2,6,1.0
2,6,1.0
2,6,0.9904
2,6,0.7017
2,6,0.9987
2,6,0.7441
2,6,0.9928
2,6,0.5551
2,7,1.0
2,7,1.0
2,7,1.0
2,7,1.0
2,7,1.0
2,7,1.0
2,7,1.0
2,7,1.0
2,7,1.0
2,7,1.0
2,7,0.4073
2,7,1.0
2,7,1.0
2,7,1.0
2,7,0.9963
2,7,0.4449
2,7,0.0
2,7,0.0048
2,7,0.027
2,7,0.0093
2,8,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,0.5
2,8,0.9947
2,8,1.0
2,8,1.0
2,8,0.9793
2,8,0.9834
2,8,0.4624
2,8,0.6927
2,8,0.6927
2,8,0.0023
2,9,1.0
2,9,1.0
2,9,1.0
2,9,1.0
2,9,1.0
2,9,1.0
2,9,1.0
2,9,1.0
2,9,1.0
2,9,1.0
2,9,0.5
2,9,0.9859
2,9,1.0
2,9,1.0
2,9,0.9904
2,9,0.4439
2,9,1.0
2,9,0.9368
2,9,0.9943
2,9,1.0
2,10,1.0
2,10,1.0
2,10,1.0
2,10,1.0
2,10,1.0
2,10,1.0
2,10,1.0
2,10,0.9999
2,10,1.0
2,10,1.0
2,10,0.9893
2,10,1.0
2,10,1.0
2,10,1.0
2,10,1.0
2,10,0.9281
2,10,1.0
2,10,0.8341
2,10,0.9999
2,10,0.9962
2,11,1.0
2,11,1.0
2,11,1.0
2,11,1.0
2,11,1.0
2,11,1.0
2,11,1.0
2,11,1.0
2,11,1.0
2,11,1.0
2,11,0.3145
2,11,0.9976
2,11,1.0
2,11,1.0
2,11,0.9997
2,11,0.8987
2,11,1.0
2,11,0.8597
2,11,0.9948
2,11,0.9912
2,12,1.0
2,12,1.0
2,12,1.0
2,12,1.0
2,12,1.0
2,12,1.0
2,12,1.0
2,12,1.0
2,12,1.0
2,12,1.0
2,12,0.3318
2,12,0.999
2,12,1.0
2,12,1.0
2,12,0.9894
2,12,0.6985
2,12,1.0
2,12,0.9994
2,12,1.0
2,12,0.9443
2,13,1.0
2,13,1.0
2,13,1.0
2,13,1.0
2,13,1.0
2,13,0.8092
2,13,0.9986
2,13,0.8512
2,13,0.9703
2,13,0.446
2,13,0.8491
2,13,1.0
2,13,1.0
2,13,1.0
2,13,0.9988
2,13,1.0
2,13,1.0
2,13,1.0
2,13,1.0
2,13,1.0
2,14,1.0
2,14,1.0
2,14,1.0
2,14,1.0
2,14,1.0
2,14,0.1831
2,14,1.0
2,14,1.0
2,14,0.9995
2,14,1.0
2,14,0.3238
2,14,0.0
2,14,1.0
2,14,1.0
2,14,0.221
2,14,0.5978
2,14,0.0835
2,14,0.0015
2,14,0.3258
2,14,0.9405
2,15,1.0
2,15,1.0
2,15,1.0
2,15,1.0
2,15,1.0
2,15,1.0
2,15,1.0
2,15,0.9982
2,15,1.0
2,15,0.9734
2,15,0.8666
2,15,0.4698
2,15,1.0
2,15,1.0
2,15,0.3506
2,15,0.951
2,15,0.8497
2,15,0.0395
2,15,0.7558
2,15,0.8256
2,16,1.0
2,16,1.0
2,16,1.0
2,16,1.0
2,16,1.0
2,16,0.7787
2,16,0.9283
2,16,0.8987
2,16,0.9
2,16,0.1037
2,16,0.5982
2,16,0.9968
2,16,1.0
2,16,1.0
2,16,0.9608
2,16,1.0
2,16,1.0
2,16,1.0
2,16,1.0
2,16,1.0
2,17,1.0
2,17,1.0
2,17,1.0
2,17,1.0
2,17,1.0
2,17,1.0
2,17,1.0
2,17,0.9996
2,17,1.0
2,17,1.0
2,17,0.9941
2,17,0.9864
2,17,1.0
2,17,1.0
2,17,0.9962
2,17,0.678
2,17,0.9852
2,17,0.111
2,17,0.9999
2,17,0.6641
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,0.9539
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,0.9984
3,1,1.0
3,1,1.0
3,1,1.0
3,1,1.0
3,1,1.0
3,1,0.0
3,1,0.0
3,1,0.0012
3,1,0.0
3,1,0.0003
3,1,0.0
3,1,0.0
3,1,0.0
3,1,0.0
3,1,0.0
3,1,0.0
3,1,0.0
3,1,0.0
3,1,0.0
3,1,0.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,0.9998
3,2,0.9778
3,2,0.9969
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,0.4427
3,2,0.0
3,2,0.0004
3,2,0.0
3,2,0.0092
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,0.9979
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,0.4532
3,4,0.4063
3,4,0.1302
3,4,0.0077
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,0.9961
3,5,1.0
3,5,0.0427
3,5,0.0
3,5,0.0
3,5,0.0
3,5,0.0001
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,0.6061
3,6,0.0
3,6,0.0016
3,6,0.0352
3,6,0.0063
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,0.3258
3,7,0.0
3,7,0.0
3,7,0.0
3,7,0.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,0.9663
3,8,0.0
3,8,0.002
3,8,0.0009
3,8,0.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,0.3389
3,9,0.0006
3,9,0.0077
3,9,0.0244
3,9,0.9405
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,0.8642
3,10,0.003
3,10,0.0031
3,10,0.3444
3,10,0.3444
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,0.8341
3,11,0.0001
3,11,0.0043
3,11,0.0556
3,11,0.3991
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,0.6101
3,12,0.1776
3,12,0.3222
3,12,0.7648
3,12,0.1446
3,13,1.0
3,13,1.0
3,13,1.0
3,13,1.0
3,13,1.0
3,13,1.0
3,13,1.0
3,13,1.0
3,13,0.9999
3,13,0.9888
3,13,1.0
3,13,1.0
3,13,1.0
3,13,1.0
3,13,1.0
3,13,1.0
3,13,1.0
3,13,0.9997
3,13,0.9808
3,13,0.9375
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,0.9997
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,0.9993
3,14,1.0
3,14,0.5
3,14,0.0
3,14,0.0
3,14,0.0
3,14,0.1605
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,0.9332
3,15,0.0
3,15,0.0
3,15,0.0004
3,15,0.0517
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,0.9992
3,16,0.8927
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,0.9974
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,0.6101
3,17,0.0
3,17,0.0
3,17,0.1659
3,17,0.0215
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,0.998
3,18,0.68
4,1,1.0
4,1,1.0
4,1,1.0
4,1,1.0
4,1,1.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,2,1.0
4,2,1.0
4,2,1.0
4,2,1.0
4,2,1.0
4,2,0.2354
4,2,0.0
4,2,0.0027
4,2,0.2522
4,2,0.0595
4,2,0.9608
4,2,0.9848
4,2,1.0
4,2,1.0
4,2,0.0835
4,2,0.0
4,2,0.0
4,2,0.0018
4,2,0.0112
4,2,0.6556
4,3,1.0
4,3,1.0
4,3,1.0
4,3,1.0
4,3,1.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0046
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0001
4,3,0.0
4,3,0.0
4,3,0.57
4,3,0.6823
4,3,0.9157
4,3,0.9962
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,5,1.0
4,5,1.0
4,5,1.0
4,5,1.0
4,5,1.0
4,5,0.9931
4,5,1.0
4,5,0.2148
4,5,0.9977
4,5,0.9186
4,5,0.0326
4,5,0.0
4,5,0.0057
4,5,0.1553
4,5,0.0085
4,5,0.0
4,5,0.0
4,5,0.0
4,5,0.0002
4,5,0.1605
4,6,1.0
4,6,1.0
4,6,1.0
4,6,1.0
4,6,1.0
4,6,1.0
4,6,1.0
4,6,0.9999
4,6,1.0
4,6,0.9978
4,6,0.8083
4,6,0.9941
4,6,0.6494
4,6,0.9519
4,6,0.8062
4,6,0.0004
4,6,0.0
4,6,0.0045
4,6,0.3974
4,6,0.6583
4,7,1.0
4,7,1.0
4,7,1.0
4,7,1.0
4,7,1.0
4,7,1.0
4,7,1.0
4,7,0.997
4,7,1.0
4,7,1.0
4,7,0.9054
4,7,1.0
4,7,1.0
4,7,1.0
4,7,0.8281
4,7,0.0
4,7,0.0
4,7,0.0
4,7,0.0
4,7,0.0314
4,8,1.0
4,8,1.0
4,8,1.0
4,8,1.0
4,8,1.0
4,8,1.0
4,8,1.0
4,8,1.0
4,8,1.0
4,8,1.0
4,8,0.9242
4,8,1.0
4,8,0.9622
4,8,0.9996
4,8,0.7095
4,8,0.0045
4,8,0.0
4,8,0.0023
4,8,0.0072
4,8,0.006
4,9,1.0
4,9,1.0
4,9,1.0
4,9,1.0
4,9,1.0
4,9,1.0
4,9,1.0
4,9,1.0
4,9,1.0
4,9,1.0
4,9,0.9242
4,9,1.0
4,9,0.9964
4,9,0.9738
4,9,0.8281
4,9,0.0
4,9,0.0022
4,9,0.0571
4,9,0.4036
4,9,0.9998
4,10,1.0
4,10,1.0
4,10,1.0
4,10,1.0
4,10,1.0
4,10,0.9992
4,10,1.0
4,10,0.779
4,10,0.9998
4,10,0.9995
4,10,0.9996
4,10,1.0
4,10,1.0
4,10,1.0
4,10,0.9961
4,10,0.0009
4,10,0.0083
4,10,0.0207
4,10,0.8358
4,10,0.9898
4,11,1.0
4,11,1.0
4,11,1.0
4,11,1.0
4,11,1.0
4,11,0.9995
4,11,1.0
4,11,0.9962
4,11,0.9999
4,11,0.9953
4,11,0.8275
4,11,1.0
4,11,0.9867
4,11,0.9993
4,11,0.9805
4,11,0.0009
4,11,0.0003
4,11,0.0215
4,11,0.4518
4,11,0.9907
4,12,1.0
4,12,1.0
4,12,1.0
4,12,1.0
4,12,1.0
4,12,1.0
4,12,1.0
4,12,1.0
4,12,1.0
4,12,1.0
4,12,0.8365
4,12,1.0
4,12,0.9987
4,12,0.9998
4,12,0.7095
4,12,0.0003
4,12,0.2695
4,12,0.5
4,12,0.9898
4,12,0.9375
4,13,1.0
4,13,1.0
4,13,1.0
4,13,1.0
4,13,1.0
4,13,0.5
4,13,0.0007
4,13,0.0352
4,13,0.8209
4,13,0.0244
4,13,0.9915
4,13,1.0
4,13,0.9978
4,13,1.0
4,13,0.9453
4,13,0.9898
4,13,1.0
4,13,0.9999
4,13,0.9998
4,13,1.0
4,14,1.0
4,14,1.0
4,14,1.0
4,14,1.0
4,14,1.0
4,14,0.0407
4,14,1.0
4,14,0.939
4,14,0.996
4,14,1.0
4,14,0.8275
4,14,0.0
4,14,0.0769
4,14,0.2983
4,14,0.0085
4,14,0.0001
4,14,0.0
4,14,0.0
4,14,0.0025
4,14,0.9429
4,15,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,15,0.3746
4,15,0.9997
4,15,0.5
4,15,0.9941
4,15,0.996
4,15,0.4321
4,15,0.9998
4,15,0.032
4,15,0.0064
4,15,0.0
4,15,0.0
4,15,0.0284
4,15,0.8395
4,16,1.0
4,16,1.0
4,16,1.0
4,16,1.0
4,16,1.0
4,16,0.5
4,16,0.0
4,16,0.0298
4,16,0.6927
4,16,0.0013
4,16,0.9461
4,16,1.0
4,16,0.9996
4,16,0.9693
4,16,0.6128
4,16,1.0
4,16,1.0
4,16,1.0
4,16,1.0
4,16,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,17,0.9995
4,17,1.0
4,17,0.6358
4,17,0.9998
4,17,1.0
4,17,1.0
4,17,1.0
4,17,0.7634
4,17,0.9461
4,17,0.9375
4,17,0.0
4,17,0.0
4,17,0.0
4,17,0.6362
4,17,0.7307
4,18,1.0
4,18,1.0
4,18,1.0
4,18,1.0
4,18,1.0
4,18,1.0
4,18,1.0
4,18,0.9999
4,18,1.0
4,18,1.0
4,18,0.9993
4,18,1.0
4,18,1.0
4,18,0.9998
4,18,0.9961
4,18,0.5978
4,18,1.0
4,18,1.0
4,18,1.0
4,18,0.9989
5,1,0.0052
5,1,0.0
5,1,0.0045
5,1,0.0027
5,1,0.0048
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0001
5,1,0.0
5,1,0.0
5,2,1.0
5,2,1.0
5,2,1.0
5,2,1.0
5,2,1.0
5,2,0.001
5,2,0.0
5,2,0.0337
5,2,0.0004
5,2,0.0033
5,2,0.9999
5,2,1.0
5,2,1.0
5,2,1.0
5,2,0.8595
5,2,0.9573
5,2,1.0
5,2,0.9982
5,2,0.9155
5,2,0.9508
5,3,1.0
5,3,1.0
5,3,1.0
5,3,1.0
5,3,1.0
5,3,0.0
5,3,0.0
5,3,0.0
5,3,0.0
5,3,0.0
5,3,0.0
5,3,0.0
5,3,0.0
5,3,0.0088
5,3,0.0001
5,3,0.9778
5,3,1.0
5,3,1.0
5,3,1.0
5,3,1.0
5,4,1.0
5,4,1.0
5,4,1.0
5,4,1.0
5,4,1.0
5,4,0.0158
5,4,0.0
5,4,0.8659
5,4,0.0057
5,4,0.1481
5,4,0.9856
5,4,1.0
5,4,0.998
5,4,0.9123
5,4,0.9978
5,4,1.0
5,4,1.0
5,4,1.0
5,4,0.9999
5,4,0.8927
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,6,1.0
5,6,1.0
5,6,1.0
5,6,1.0
5,6,1.0
5,6,0.9827
5,6,1.0
5,6,0.9998
5,6,0.9999
5,6,0.9165
5,6,0.997
5,6,1.0
5,6,0.9983
5,6,0.9932
5,6,0.9992
5,6,0.9931
5,6,1.0
5,6,0.9995
5,6,1.0
5,6,0.9573
5,7,1.0
5,7,1.0
5,7,1.0
5,7,1.0
5,7,1.0
5,7,0.9964
5,7,1.0
5,7,0.9999
5,7,0.8998
5,7,1.0
5,7,0.9996
5,7,1.0
5,7,1.0
5,7,1.0
5,7,0.9992
5,7,0.9599
5,7,0.4042
5,7,0.5598
5,7,0.28
5,7,0.2307
5,8,1.0
5,8,1.0
5,8,1.0
5,8,1.0
5,8,1.0
5,8,1.0
5,8,1.0
5,8,1.0
5,8,1.0
5,8,0.9993
5,8,0.9997
5,8,1.0
5,8,1.0
5,8,1.0
5,8,0.9993
5,8,0.9996
5,8,1.0
5,8,0.9981
5,8,0.9375
5,8,0.0885
5,9,1.0
5,9,1.0
5,9,1.0
5,9,0.9998
5,9,1.0
5,9,0.9999
5,9,1.0
5,9,1.0
5,9,0.9995
5,9,1.0
5,9,0.9997
5,9,1.0
5,9,1.0
5,9,0.9988
5,9,0.9996
5,9,0.9599
5,9,1.0
5,9,1.0
5,9,1.0
5,9,1.0
5,10,1.0
5,10,1.0
5,10,1.0
5,10,1.0
5,10,1.0
5,10,0.7976
5,10,1.0
5,10,0.9646
5,10,0.7214
5,10,0.9793
5,10,1.0
5,10,1.0
5,10,1.0
5,10,1.0
5,10,1.0
5,10,0.9994
5,10,1.0
5,10,0.9999
5,10,1.0
5,10,0.9999
5,11,1.0
5,11,1.0
5,11,0.8659
5,11,0.9999
5,11,0.9997
5,11,0.8463
5,11,1.0
5,11,0.9989
5,11,0.8192
5,11,0.9054
5,11,0.9989
5,11,1.0
5,11,1.0
5,11,0.9998
5,11,1.0
5,11,0.9996
5,11,1.0
5,11,0.9998
5,11,1.0
5,11,0.9999
5,12,1.0
5,12,1.0
5,12,1.0
5,12,1.0
5,12,1.0
5,12,0.9941
5,12,1.0
5,12,1.0
5,12,0.9999
5,12,0.9999
5,12,0.9989
5,12,1.0
5,12,1.0
5,12,1.0
5,12,0.998
5,12,0.9902
5,12,1.0
5,12,1.0
5,12,1.0
5,12,0.9989
5,13,1.0
5,13,1.0
5,13,0.9597
5,13,0.9917
5,13,1.0
5,13,0.0098
5,13,0.0
5,13,0.1611
5,13,0.0365
5,13,0.0012
5,13,1.0
5,13,1.0
5,13,1.0
5,13,1.0
5,13,0.9999
5,13,1.0
5,13,1.0
5,13,1.0
