i,j,val
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
1,18,1.0
2,1,0.0
2,1,0.0
2,1,0.0
2,1,0.0
2,1,0.0
2,1,0.0
2,1,0.0
2,1,1.0
2,1,1.0
2,1,0.0
2,1,0.0
2,1,0.0
2,1,0.0
2,1,0.0
2,1,0.0
2,1,0.0
2,1,0.0
2,1,0.0
2,1,0.0
2,1,0.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,3,1.0
2,3,1.0
2,3,1.0
2,3,1.0
2,3,1.0
2,3,0.0361
2,3,0.0353
2,3,1.0
2,3,1.0
2,3,0.0215
2,3,1.0
2,3,0.9912
2,3,0.6673
2,3,0.4469
2,3,0.9405
2,3,0.7142
2,3,1.0
2,3,0.8544
2,3,0.9818
2,3,0.9853
2,4,0.9993
2,4,1.0
2,4,0.9993
2,4,1.0
2,4,1.0
2,4,0.9997
2,4,1.0
2,4,1.0
2,4,1.0
2,4,0.9663
2,4,1.0
2,4,1.0
2,4,1.0
2,4,1.0
2,4,1.0
2,4,1.0
2,4,1.0
2,4,1.0
2,4,1.0
2,4,0.9981
2,5,0.9663
2,5,1.0
2,5,0.9799
2,5,1.0
2,5,0.9999
2,5,0.97
2,5,0.9211
2,5,1.0
2,5,1.0
2,5,0.6611
2,5,0.0047
2,5,0.0
2,5,0.0015
2,5,0.0924
2,5,0.9129
2,5,0.0925
2,5,0.1986
2,5,0.4278
2,5,0.5
2,5,0.838
2,6,1.0
2,6,1.0
2,6,0.9999
2,6,1.0
2,6,1.0
2,6,1.0
2,6,1.0
2,6,1.0
2,6,1.0
2,6,1.0
2,6,1.0
2,6,0.999
2,6,0.027
2,6,0.554
2,6,1.0
2,6,0.9638
2,6,1.0
2,6,0.9002
2,6,0.9998
2,6,0.9998
2,7,1.0
2,7,1.0
2,7,1.0
2,7,1.0
2,7,1.0
2,7,1.0
2,7,1.0
2,7,1.0
2,7,1.0
2,7,0.9991
2,7,1.0
2,7,0.0163
2,7,0.0821
2,7,0.029
2,7,0.8316
2,7,0.7709
2,7,1.0
2,7,0.9597
2,7,1.0
2,7,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,0.9993
2,8,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,0.999
2,9,1.0
2,9,1.0
2,9,1.0
2,9,1.0
2,9,1.0
2,9,1.0
2,9,1.0
2,9,1.0
2,9,1.0
2,9,1.0
2,9,1.0
2,9,1.0
2,9,0.2916
2,9,0.9993
2,9,1.0
2,9,0.9597
2,9,1.0
2,9,0.98
2,9,1.0
2,9,1.0
2,10,1.0
2,10,1.0
2,10,1.0
2,10,1.0
2,10,1.0
2,10,1.0
2,10,1.0
2,10,1.0
2,10,1.0
2,10,1.0
2,10,0.6911
2,10,0.9994
2,10,0.4415
2,10,0.6821
2,10,0.9998
2,10,0.9975
2,10,1.0
2,10,0.9972
2,10,0.9907
2,10,1.0
2,11,1.0
2,11,1.0
2,11,1.0
2,11,1.0
2,11,1.0
2,11,1.0
2,11,1.0
2,11,1.0
2,11,1.0
2,11,1.0
2,11,1.0
2,11,1.0
2,11,0.5
2,11,0.4439
2,11,1.0
2,11,0.9995
2,11,1.0
2,11,0.6962
2,11,0.9818
2,11,1.0
2,12,1.0
2,12,1.0
2,12,1.0
2,12,1.0
2,12,1.0
2,12,1.0
2,12,1.0
2,12,1.0
2,12,1.0
2,12,1.0
2,12,1.0
2,12,0.9964
2,12,0.6641
2,12,0.7601
2,12,0.849
2,12,0.9934
2,12,1.0
2,12,0.9605
2,12,0.9953
2,12,1.0
2,13,0.9865
2,13,1.0
2,13,0.9444
2,13,0.9962
2,13,0.9937
2,13,1.0
2,13,1.0
2,13,1.0
2,13,1.0
2,13,1.0
2,13,1.0
2,13,1.0
2,13,1.0
2,13,1.0
2,13,1.0
2,13,1.0
2,13,1.0
2,13,1.0
2,13,1.0
2,13,1.0
2,14,0.1712
2,14,1.0
2,14,1.0
2,14,1.0
2,14,0.932
2,14,1.0
2,14,1.0
2,14,1.0
2,14,1.0
2,14,0.9733
2,14,1.0
2,14,1.0
2,14,1.0
2,14,1.0
2,14,1.0
2,14,0.2983
2,14,0.0036
2,14,0.0494
2,14,0.2025
2,14,0.6821
2,15,1.0
2,15,1.0
2,15,1.0
2,15,0.9999
2,15,0.9933
2,15,1.0
2,15,1.0
2,15,1.0
2,15,1.0
2,15,0.646
2,15,1.0
2,15,0.9489
2,15,0.0967
2,15,0.3327
2,15,0.9973
2,15,0.9765
2,15,1.0
2,15,0.8544
2,15,0.9822
2,15,0.9999
2,16,1.0
2,16,1.0
2,16,0.9998
2,16,1.0
2,16,1.0
2,16,1.0
2,16,1.0
2,16,1.0
2,16,1.0
2,16,1.0
2,16,1.0
2,16,1.0
2,16,1.0
2,16,1.0
2,16,1.0
2,16,1.0
2,16,1.0
2,16,1.0
2,16,1.0
2,16,1.0
2,17,0.9912
2,17,1.0
2,17,0.9033
2,17,0.9999
2,17,1.0
2,17,0.9998
2,17,1.0
2,17,1.0
2,17,1.0
2,17,0.9907
2,17,0.9977
2,17,1.0
2,17,0.9558
2,17,0.9703
2,17,1.0
2,17,0.9999
2,17,1.0
2,17,0.9808
2,17,1.0
2,17,0.996
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
3,1,0.0
3,1,0.0
3,1,0.0
3,1,0.0
3,1,0.0
3,1,0.0
3,1,0.0
3,1,0.0
3,1,0.0
3,1,0.0
3,1,1.0
3,1,0.0
3,1,0.0
3,1,0.0
3,1,0.0
3,1,0.0
3,1,0.0
3,1,0.0
3,1,0.0
3,1,0.0
3,2,0.0
3,2,0.0
3,2,0.0
3,2,0.0
3,2,0.0
3,2,0.9802
3,2,0.9708
3,2,1.0
3,2,1.0
3,2,0.9887
3,2,1.0
3,2,0.0107
3,2,0.4427
3,2,0.6556
3,2,0.1013
3,2,0.4253
3,2,0.0
3,2,0.2257
3,2,0.0337
3,2,0.0297
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,4,0.0
3,4,0.0
3,4,0.0002
3,4,0.0001
3,4,0.0008
3,4,1.0
3,4,1.0
3,4,0.9995
3,4,0.7693
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,0.9981
3,4,0.8296
3,5,0.0
3,5,0.0
3,5,0.0
3,5,0.0
3,5,0.0
3,5,0.9999
3,5,1.0
3,5,0.9716
3,5,0.0015
3,5,0.9985
3,5,1.0
3,5,0.0
3,5,0.0001
3,5,0.2307
3,5,0.4373
3,5,0.032
3,5,0.0
3,5,0.0925
3,5,0.0045
3,5,0.1163
3,6,0.0112
3,6,0.0
3,6,0.002
3,6,0.0036
3,6,0.0005
3,6,1.0
3,6,1.0
3,6,1.0
3,6,0.6101
3,6,1.0
3,6,1.0
3,6,0.7271
3,6,0.0035
3,6,0.6673
3,6,0.9981
3,6,0.9369
3,6,0.9999
3,6,0.655
3,6,0.9519
3,6,0.9324
3,7,0.0002
3,7,0.0
3,7,0.0318
3,7,0.1938
3,7,0.0012
3,7,1.0
3,7,1.0
3,7,1.0
3,7,0.9931
3,7,1.0
3,7,1.0
3,7,0.0001
3,7,0.0403
3,7,0.0492
3,7,0.2879
3,7,0.6494
3,7,1.0
3,7,0.8569
3,7,0.9834
3,7,0.992
3,8,0.6875
3,8,0.536
3,8,0.8555
3,8,0.7734
3,8,0.2905
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,0.8252
3,9,0.0112
3,9,0.0
3,9,0.0717
3,9,0.0461
3,9,0.0207
3,9,1.0
3,9,1.0
3,9,1.0
3,9,0.9997
3,9,1.0
3,9,1.0
3,9,1.0
3,9,0.1908
3,9,0.9998
3,9,1.0
3,9,0.9283
3,9,1.0
3,9,0.9252
3,9,0.9989
3,9,1.0
3,10,0.0547
3,10,0.0
3,10,0.0038
3,10,0.0096
3,10,0.0207
3,10,1.0
3,10,1.0
3,10,1.0
3,10,0.9995
3,10,1.0
3,10,1.0
3,10,0.6572
3,10,0.3179
3,10,0.7743
3,10,0.9686
3,10,0.9931
3,10,1.0
3,10,0.9832
3,10,0.5627
3,10,0.9862
3,11,0.0012
3,11,0.0
3,11,0.8555
3,11,0.5
3,11,0.1509
3,11,1.0
3,11,1.0
3,11,1.0
3,11,0.9519
3,11,1.0
3,11,1.0
3,11,0.9731
3,11,0.3804
3,11,0.5573
3,11,0.9957
3,11,0.9986
3,11,0.9999
3,11,0.2923
3,11,0.5
3,11,0.9931
3,12,0.0021
3,12,0.0
3,12,0.0096
3,12,0.0592
3,12,0.002
3,12,1.0
3,12,1.0
3,12,1.0
3,12,0.9978
3,12,1.0
3,12,1.0
3,12,0.6012
3,12,0.554
3,12,0.8252
3,12,0.3294
3,12,0.9917
3,12,1.0
3,12,0.8519
3,12,0.5598
3,12,0.9931
3,13,0.0
3,13,0.0
3,13,0.0
3,13,0.0
3,13,0.0
3,13,1.0
3,13,1.0
3,13,1.0
3,13,0.9799
3,13,1.0
3,13,1.0
3,13,1.0
3,13,1.0
3,13,1.0
3,13,1.0
3,13,1.0
3,13,1.0
3,13,1.0
3,13,1.0
3,13,0.9998
3,14,0.0
3,14,0.0
3,14,0.0133
3,14,0.0036
3,14,0.0
3,14,1.0
3,14,1.0
3,14,0.984
3,14,0.0166
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,0.1808
3,14,0.0
3,14,0.0026
3,14,0.0007
3,14,0.0481
3,15,0.0327
3,15,0.0
3,15,0.0106
3,15,0.0
3,15,0.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,0.8642
3,15,0.9923
3,15,1.0
3,15,0.288
3,15,0.0326
3,15,0.4427
3,15,0.9196
3,15,0.9324
3,15,0.9936
3,15,0.566
3,15,0.446
3,15,0.962
3,16,0.0004
3,16,0.0
3,16,0.0008
3,16,0.0096
3,16,0.0033
3,16,1.0
3,16,1.0
3,16,1.0
3,16,0.9995
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,0.9998
3,17,0.0
3,17,0.0
3,17,0.0
3,17,0.0
3,17,0.0481
3,17,1.0
3,17,1.0
3,17,1.0
3,17,0.8341
3,17,1.0
3,17,1.0
3,17,1.0
3,17,0.8987
3,17,0.9721
3,17,0.9998
3,17,0.9989
3,17,1.0
3,17,0.8837
3,17,0.9597
3,17,0.6641
3,18,0.0898
3,18,0.0
3,18,0.0481
3,18,0.073
3,18,0.0133
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,2,0.0019
4,2,0.0
4,2,0.0019
4,2,0.0
4,2,0.0
4,2,0.0007
4,2,0.0
4,2,1.0
4,2,1.0
4,2,0.0587
4,2,0.0
4,2,0.0
4,2,0.0
4,2,0.0
4,2,0.0
4,2,0.0
4,2,0.0
4,2,0.0
4,2,0.0
4,2,0.0045
4,3,1.0
4,3,1.0
4,3,1.0
4,3,1.0
4,3,0.9998
4,3,0.0
4,3,0.0
4,3,0.0012
4,3,0.3294
4,3,0.0
4,3,1.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0043
4,3,0.2483
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,5,0.14
4,5,0.0001
4,5,0.1744
4,5,0.2557
4,5,0.2434
4,5,0.065
4,5,0.0
4,5,0.0556
4,5,0.0
4,5,0.0676
4,5,0.0
4,5,0.0
4,5,0.0
4,5,0.0
4,5,0.0
4,5,0.0
4,5,0.0
4,5,0.0
4,5,0.0
4,5,0.0222
4,6,0.9955
4,6,0.9999
4,6,0.7017
4,6,0.9252
4,6,0.5
4,6,0.9894
4,6,1.0
4,6,0.9799
4,6,0.3776
4,6,0.998
4,6,1.0
4,6,0.0
4,6,0.0
4,6,0.0
4,6,0.0017
4,6,0.0007
4,6,0.0
4,6,0.0
4,6,0.065
4,6,0.72
4,7,0.9252
4,7,1.0
4,7,0.9622
4,7,0.9997
4,7,0.6445
4,7,0.7906
4,7,1.0
4,7,0.9191
4,7,0.9712
4,7,0.9179
4,7,1.0
4,7,0.0
4,7,0.0
4,7,0.0
4,7,0.0
4,7,0.0
4,7,0.0
4,7,0.0
4,7,0.2135
4,7,0.9115
4,8,1.0
4,8,1.0
4,8,1.0
4,8,1.0
4,8,0.9996
4,8,0.9973
4,8,1.0
4,8,0.9999
4,8,1.0
4,8,0.9324
4,8,1.0
4,8,1.0
4,8,0.9999
4,8,0.9902
4,8,1.0
4,8,0.8042
4,8,0.8417
4,8,0.1958
4,8,0.9281
4,8,0.5561
4,9,0.9974
4,9,1.0
4,9,0.9855
4,9,0.9987
4,9,0.9461
4,9,0.9296
4,9,1.0
4,9,0.985
4,9,0.9992
4,9,0.9998
4,9,1.0
4,9,0.0
4,9,0.0
4,9,0.0001
4,9,0.2693
4,9,0.0003
4,9,0.0011
4,9,0.0001
4,9,0.4503
4,9,1.0
4,10,0.9997
4,10,1.0
4,10,0.8675
4,10,0.9827
4,10,0.9461
4,10,1.0
4,10,1.0
4,10,1.0
4,10,0.998
4,10,1.0
4,10,0.0
4,10,0.0
4,10,0.0
4,10,0.0
4,10,0.0001
4,10,0.0057
4,10,0.0
4,10,0.0013
4,10,0.0031
4,10,0.8597
4,11,0.9855
4,11,1.0
4,11,1.0
4,11,1.0
4,11,0.9967
4,11,0.9573
4,11,1.0
4,11,0.9977
4,11,0.8659
4,11,1.0
4,11,1.0
4,11,0.0
4,11,0.0
4,11,0.0
4,11,0.0017
4,11,0.0158
4,11,0.0
4,11,0.0
4,11,0.0006
4,11,0.9281
4,12,0.9927
4,12,1.0
4,12,0.9075
4,12,0.997
4,12,0.7214
4,12,1.0
4,12,1.0
4,12,1.0
4,12,0.9947
4,12,0.9997
4,12,1.0
4,12,0.0
4,12,0.0
4,12,0.0
4,12,0.0
4,12,0.0063
4,12,0.0
4,12,0.0
4,12,0.0021
4,12,0.9238
4,13,0.2354
4,13,0.0
4,13,0.0717
4,13,0.0298
4,13,0.0676
4,13,0.9999
4,13,1.0
4,13,0.97
4,13,0.9519
4,13,0.9999
4,13,0.9675
4,13,0.9645
4,13,0.5
4,13,0.7084
4,13,0.6043
4,13,0.9999
4,13,1.0
4,13,0.9639
4,13,0.9959
4,13,0.998
4,14,0.0
4,14,0.0
4,14,0.8998
4,14,0.9252
4,14,0.0022
4,14,0.9296
4,14,0.0026
4,14,0.1073
4,14,0.0023
4,14,0.5573
4,14,1.0
4,14,1.0
4,14,1.0
4,14,1.0
4,14,1.0
4,14,0.0
4,14,0.0
4,14,0.0
4,14,0.0
4,14,0.0077
4,15,0.9993
4,15,0.8126
4,15,0.9461
4,15,0.1885
4,15,0.0403
4,15,0.9999
4,15,1.0
4,15,0.985
4,15,0.7288
4,15,0.1
4,15,1.0
4,15,0.0
4,15,0.0
4,15,0.0
4,15,0.0
4,15,0.0019
4,15,0.0
4,15,0.0
4,15,0.0007
4,15,0.8544
4,16,0.9449
4,16,0.9999
4,16,0.6399
4,16,0.9693
4,16,0.7709
4,16,1.0
4,16,1.0
4,16,1.0
4,16,0.9985
4,16,0.9508
4,16,0.9238
4,16,0.9941
4,16,0.9597
4,16,0.9369
4,16,0.1871
4,16,1.0
4,16,1.0
4,16,1.0
4,16,0.9999
4,16,0.998
4,17,0.2612
4,17,0.0101
4,17,0.0298
4,17,0.2088
4,17,0.9784
4,17,0.5
4,17,0.9101
4,17,0.8432
4,17,0.6641
4,17,0.6641
4,17,0.0
4,17,0.0
4,17,0.0
4,17,0.0
4,17,0.0172
4,17,0.0352
4,17,0.0
4,17,0.0002
4,17,0.1037
4,17,0.347
4,18,0.9998
4,18,1.0
4,18,0.9693
4,18,0.9988
4,18,0.9075
4,18,1.0
4,18,1.0
4,18,1.0
4,18,1.0
4,18,0.9996
4,18,0.3015
4,18,0.7395
4,18,0.86
4,18,0.7646
4,18,0.6026
4,18,0.9987
4,18,1.0
4,18,1.0
4,18,0.9975
4,18,0.9968
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0001
5,1,0.0
5,1,0.0
5,1,0.0001
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,2,0.0587
5,2,0.0
5,2,0.038
5,2,0.0001
5,2,0.0002
5,2,0.0517
5,2,0.0923
5,2,1.0
5,2,1.0
5,2,0.4449
5,2,0.9983
5,2,1.0
5,2,0.9995
5,2,0.9444
5,2,0.1456
5,2,0.9564
5,2,0.8213
5,2,0.7077
5,2,0.6224
5,2,0.2557
5,3,1.0
5,3,1.0
5,3,1.0
5,3,1.0
5,3,1.0
5,3,0.0003
5,3,0.0
5,3,0.048
5,3,0.9993
5,3,0.004
5,3,1.0
5,3,1.0
5,3,1.0
5,3,0.849
5,3,0.6821
5,3,0.9887
5,3,1.0
5,3,0.9564
5,3,0.9985
5,3,0.9324
5,4,0.9179
5,4,0.9999
5,4,0.8945
5,4,0.838
5,4,0.8519
5,4,0.9615
5,4,1.0
5,4,0.9686
5,4,1.0
5,4,0.9638
5,4,1.0
5,4,1.0
5,4,1.0
5,4,1.0
5,4,1.0
5,4,1.0
5,4,1.0
5,4,1.0
5,4,1.0
5,4,0.9894
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,6,0.9999
5,6,1.0
5,6,0.9506
5,6,0.9919
5,6,0.7912
5,6,0.9999
5,6,1.0
5,6,1.0
5,6,1.0
5,6,1.0
5,6,1.0
5,6,1.0
5,6,0.9461
5,6,0.9564
5,6,1.0
5,6,0.9997
5,6,1.0
5,6,0.9784
5,6,1.0
5,6,0.9986
5,7,0.9942
5,7,1.0
5,7,0.9977
5,7,1.0
5,7,0.8853
5,7,0.9933
5,7,1.0
5,7,0.9992
5,7,1.0
5,7,0.9988
5,7,1.0
5,7,0.9918
5,7,0.9879
5,7,0.1908
5,7,0.3877
5,7,0.9947
5,7,1.0
5,7,0.9967
5,7,1.0
5,7,1.0
5,8,1.0
5,8,1.0
5,8,1.0
5,8,1.0
5,8,1.0
5,8,1.0
5,8,1.0
5,8,1.0
5,8,1.0
5,8,0.9987
5,8,1.0
5,8,1.0
5,8,1.0
5,8,1.0
5,8,1.0
5,8,1.0
5,8,1.0
5,8,1.0
5,8,1.0
5,8,0.9931
5,9,0.9999
5,9,1.0
5,9,0.9996
5,9,0.9999
5,9,0.9919
5,9,0.9991
5,9,1.0
5,9,1.0
5,9,1.0
5,9,1.0
5,9,1.0
5,9,1.0
5,9,0.9993
5,9,1.0
5,9,1.0
5,9,0.9997
5,9,1.0
5,9,0.9992
5,9,1.0
5,9,1.0
5,10,1.0
5,10,1.0
5,10,0.9856
5,10,0.9974
5,10,0.9937
5,10,1.0
5,10,1.0
5,10,1.0
5,10,1.0
5,10,1.0
5,10,0.9999
5,10,1.0
5,10,0.9998
5,10,0.9481
5,10,0.9953
5,10,1.0
5,10,1.0
5,10,0.9997
5,10,0.9985
5,10,0.9998
5,11,0.9989
5,11,1.0
5,11,1.0
5,11,1.0
5,11,1.0
5,11,0.9996
5,11,1.0
5,11,1.0
5,11,1.0
5,11,1.0
5,11,1.0
5,11,1.0
5,11,0.9998
5,11,0.9075
5,11,0.9999
5,11,1.0
5,11,1.0
5,11,0.8365
5,11,0.9988
5,11,1.0
5,12,0.9993
5,12,1.0
5,12,0.9932
5,12,0.9998
5,12,0.9061
5,12,1.0
5,12,1.0
5,12,1.0
5,12,1.0
5,12,1.0
5,12,1.0
5,12,1.0
5,12,0.9998
5,12,0.9756
5,12,0.434
5,12,1.0
5,12,1.0
5,12,0.9917
5,12,0.9985
5,12,1.0
5,13,0.6641
5,13,0.0169
5,13,0.3899
5,13,0.1659
5,13,0.2148
5,13,1.0
5,13,1.0
5,13,0.9998
