i,j,val
1,13,0.0
1,13,0.0
1,13,0.0
1,13,0.0198
1,13,0.9459
1,14,0.9987
1,14,0.8793
1,14,0.0
1,14,0.3957
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,0.0925
1,14,0.0156
1,14,0.1002
1,14,0.9459
1,14,0.1908
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,0.3974
1,15,0.9996
1,15,0.9999
1,15,0.068
1,15,0.0045
1,15,0.033
1,15,0.7912
1,15,0.6146
1,16,0.049
1,16,0.2777
1,16,0.1945
1,16,0.2285
1,16,0.9995
1,16,0.646
1,16,1.0
1,16,0.8432
1,16,0.9999
1,16,1.0
1,16,0.0
1,16,0.0
1,16,0.0
1,16,0.0092
1,16,0.9544
1,16,0.0
1,16,0.0
1,16,0.0
1,16,0.0004
1,16,0.3294
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,0.9702
1,17,1.0
1,17,1.0
1,17,0.5775
1,17,0.9913
1,17,0.0266
1,17,0.9994
1,17,0.9369
1,18,0.8775
1,18,0.9732
1,18,0.0021
1,18,0.5497
1,18,1.0
1,18,1.0
1,18,1.0
1,18,0.2752
1,18,1.0
1,18,1.0
1,18,0.4495
1,18,0.0855
1,18,0.0
1,18,0.3177
1,18,1.0
1,18,0.0017
1,18,0.0
1,18,0.0
1,18,0.0668
1,18,0.9635
2,1,0.0
2,1,0.0
2,1,0.0201
2,1,0.0019
2,1,0.0
2,1,0.0
2,1,0.0
2,1,1.0
2,1,1.0
2,1,0.0
2,1,0.0063
2,1,0.0
2,1,0.1908
2,1,0.0
2,1,0.0001
2,1,0.9739
2,1,0.9026
2,1,0.8316
2,1,0.1744
2,1,0.617
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,3,0.0
2,3,0.0
2,3,0.0
2,3,0.0
2,3,0.0
2,3,0.0
2,3,0.0
2,3,1.0
2,3,1.0
2,3,0.0
2,3,1.0
2,3,0.0125
2,3,0.9552
2,3,0.0427
2,3,0.0769
2,3,0.0003
2,3,0.0
2,3,0.0
2,3,0.0
2,3,0.0
2,4,0.0843
2,4,0.0
2,4,0.0122
2,4,0.0769
2,4,0.7878
2,4,0.9936
2,4,0.7602
2,4,1.0
2,4,1.0
2,4,0.0352
2,4,0.0
2,4,0.0
2,4,0.0
2,4,0.0
2,4,0.0
2,4,0.0
2,4,0.0
2,4,0.0
2,4,0.0
2,4,0.0
2,5,0.998
2,5,1.0
2,5,1.0
2,5,0.9988
2,5,0.8569
2,5,0.5927
2,5,0.0264
2,5,1.0
2,5,1.0
2,5,0.1094
2,5,0.0005
2,5,0.0
2,5,0.0007
2,5,0.0
2,5,0.0
2,5,0.0057
2,5,0.0
2,5,0.0083
2,5,0.0057
2,5,0.0019
2,6,0.2122
2,6,0.0
2,6,0.0
2,6,0.0
2,6,0.0005
2,6,0.9755
2,6,0.9637
2,6,1.0
2,6,1.0
2,6,0.5
2,6,1.0
2,6,0.0
2,6,0.0
2,6,0.0
2,6,0.0
2,6,0.0
2,6,0.0
2,6,0.0003
2,6,0.0
2,6,0.0
2,7,0.0068
2,7,0.0
2,7,0.002
2,7,0.0083
2,7,0.7976
2,7,0.1808
2,7,0.0
2,7,1.0
2,7,1.0
2,7,0.0
2,7,1.0
2,7,0.0
2,7,0.8316
2,7,0.14
2,7,0.0007
2,7,0.0001
2,7,0.0
2,7,0.0
2,7,0.0
2,7,0.0
2,8,0.0
2,8,0.0
2,8,0.0
2,8,0.0
2,8,0.0
2,8,0.0
2,8,0.0
2,8,1.0
2,8,1.0
2,8,0.1875
2,8,0.0
2,8,0.0
2,8,0.0
2,8,0.0
2,8,0.0
2,8,0.0
2,8,0.0
2,8,0.0
2,8,0.0001
2,8,0.038
2,9,0.9242
2,9,0.9924
2,9,0.6399
2,9,0.5
2,9,0.9793
2,9,0.9165
2,9,0.5394
2,9,1.0
2,9,1.0
2,9,0.125
2,9,1.0
2,9,0.0
2,9,0.0
2,9,0.0
2,9,0.0
2,9,0.0
2,9,0.0
2,9,0.0001
2,9,0.0
2,9,0.0001
2,10,0.2786
2,10,0.9815
2,10,0.7214
2,10,0.8675
2,10,0.9936
2,10,0.8083
2,10,0.6156
2,10,1.0
2,10,1.0
2,10,0.1094
2,10,0.57
2,10,0.9999
2,10,0.9693
2,10,0.7878
2,10,0.9506
2,10,0.5775
2,10,1.0
2,10,0.9693
2,10,0.9075
2,10,0.9947
2,11,0.0
2,11,0.0
2,11,0.0
2,11,0.0
2,11,0.9331
2,11,0.5841
2,11,0.2484
2,11,1.0
2,11,1.0
2,11,0.0625
2,11,1.0
2,11,0.0
2,11,0.0002
2,11,0.0
2,11,0.0
2,11,0.0
2,11,0.0
2,11,0.0
2,11,0.0
2,11,0.0
2,12,0.9915
2,12,1.0
2,12,0.8923
2,12,0.968
2,12,0.9997
2,12,0.9423
2,12,0.6896
2,12,1.0
2,12,1.0
2,12,0.1875
2,12,1.0
2,12,0.9994
2,12,0.932
2,12,0.9075
2,12,0.7017
2,12,0.5747
2,12,0.9308
2,12,0.5612
2,12,0.3714
2,12,0.9832
2,13,0.0
2,13,0.0
2,13,0.0
2,13,0.0
2,13,0.0
2,13,0.0
2,13,0.0
2,13,1.0
2,13,1.0
2,13,0.0005
2,13,0.0
2,13,0.0
2,13,0.0
2,13,0.0
2,13,0.2557
2,13,0.0
2,13,0.0
2,13,0.0
2,13,0.0004
2,13,0.9674
2,14,0.1325
2,14,0.0
2,14,0.0
2,14,0.0002
2,14,0.4225
2,14,0.9713
2,14,0.0083
2,14,1.0
2,14,1.0
2,14,0.1094
2,14,1.0
2,14,1.0
2,14,1.0
2,14,1.0
2,14,1.0
2,14,0.6286
2,14,0.1868
2,14,0.3776
2,14,0.7383
2,14,0.2307
2,15,0.9998
2,15,1.0
2,15,0.9943
2,15,0.9904
2,15,0.9988
2,15,0.9991
2,15,0.9998
2,15,1.0
2,15,1.0
2,15,0.1875
2,15,1.0
2,15,0.0003
2,15,0.0769
2,15,0.1725
2,15,0.3089
2,15,0.5747
2,15,0.0849
2,15,0.1147
2,15,0.3642
2,15,0.7017
2,16,0.0
2,16,0.0
2,16,0.0004
2,16,0.0
2,16,0.1077
2,16,0.0
2,16,0.0
2,16,1.0
2,16,1.0
2,16,0.0
2,16,0.0
2,16,0.0
2,16,0.0
2,16,0.0
2,16,0.0047
2,16,0.0
2,16,0.0
2,16,0.0
2,16,0.0
2,16,0.3919
2,17,0.9827
2,17,1.0
2,17,0.9879
2,17,0.9996
2,17,1.0
2,17,0.9888
2,17,0.9978
2,17,1.0
2,17,1.0
2,17,1.0
2,17,0.9987
2,17,1.0
2,17,0.8275
2,17,0.9904
2,17,0.6962
2,17,0.9564
2,17,0.9998
2,17,0.1147
2,17,0.9822
2,17,0.9635
2,18,0.0003
2,18,0.0
2,18,0.0
2,18,0.0005
2,18,0.5
2,18,0.0214
2,18,0.0
2,18,1.0
2,18,1.0
2,18,0.0032
2,18,0.001
2,18,0.0
2,18,0.0
2,18,0.0
2,18,0.8447
2,18,0.0551
2,18,0.0
2,18,0.0
2,18,0.004
2,18,0.9765
3,1,1.0
3,1,1.0
3,1,1.0
3,1,1.0
3,1,1.0
3,1,0.295
3,1,0.512
3,1,0.775
3,1,0.1945
3,1,0.8625
3,1,1.0
3,1,0.0
3,1,0.0012
3,1,0.0093
3,1,0.0031
3,1,1.0
3,1,1.0
3,1,1.0
3,1,1.0
3,1,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,0.9901
3,2,0.0877
3,2,0.9778
3,2,0.9597
3,2,0.9999
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,0.0
3,4,0.0
3,4,0.0
3,4,0.0
3,4,0.0019
3,4,0.0
3,4,0.0
3,4,0.6009
3,4,0.1909
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,0.0
3,5,0.0
3,5,0.0093
3,5,0.0016
3,5,0.8775
3,5,1.0
3,5,0.9818
3,5,0.9995
3,5,0.9281
3,6,1.0
3,6,1.0
3,6,0.32
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,0.0
3,6,0.0
3,6,0.0032
3,6,0.0002
3,6,0.3073
3,6,0.6941
3,6,0.6399
3,6,0.9593
3,6,0.295
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,0.0391
3,7,0.2923
3,7,0.8519
3,7,0.0266
3,7,0.554
3,7,0.0
3,7,0.0668
3,7,0.0775
3,7,0.0871
3,8,0.0
3,8,0.1014
3,8,0.0249
3,8,0.6756
3,8,1.0
3,8,0.2213
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,0.0
3,8,0.0
3,8,0.0
3,8,0.0
3,8,0.0063
3,8,0.7346
3,8,0.362
3,8,0.9568
3,8,0.9937
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,0.0
3,9,0.0
3,9,0.0102
3,9,0.007
3,9,0.5513
3,9,0.8388
3,9,0.4525
3,9,0.8252
3,9,0.7478
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,0.5722
3,10,0.9943
3,10,0.9977
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,11,0.9977
3,11,1.0
3,11,0.9992
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,0.0
3,11,0.0
3,11,0.001
3,11,0.0001
3,11,0.0011
3,11,0.0
3,11,0.4007
3,11,0.4495
3,11,0.354
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,0.4278
3,12,0.999
3,12,0.9782
3,12,0.9999
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,13,0.0
3,13,0.0
3,13,0.0
3,13,0.0011
3,13,0.0279
3,13,0.6482
3,13,1.0
3,13,0.9734
3,13,0.9998
3,13,1.0
3,13,1.0
3,13,0.0
3,13,0.0
3,13,0.0033
3,13,0.7949
3,13,0.0432
3,13,1.0
3,13,0.2443
3,13,0.9751
3,13,1.0
3,14,1.0
3,14,1.0
3,14,0.7167
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,0.9999
3,14,1.0
3,14,1.0
3,14,1.0
3,14,0.9997
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,0.2089
3,15,0.0047
3,15,0.8597
3,15,0.8296
3,15,0.9998
3,15,1.0
3,15,0.9979
3,15,1.0
3,15,1.0
3,16,0.9942
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,0.405
3,16,1.0
3,16,0.9349
3,16,0.9948
3,16,1.0
3,16,1.0
3,16,0.0
3,16,0.0
3,16,0.0
3,16,0.1568
3,16,0.0192
3,16,0.3709
3,16,0.0207
3,16,0.7681
3,16,0.9999
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,0.2434
3,17,1.0
3,17,0.973
3,17,1.0
3,17,1.0
3,17,0.9984
3,17,1.0
3,17,1.0
3,18,1.0
3,18,1.0
3,18,0.9908
3,18,1.0
3,18,1.0
3,18,0.9997
3,18,1.0
3,18,0.5
3,18,0.9989
3,18,1.0
3,18,1.0
3,18,0.0
3,18,0.0
3,18,0.0092
3,18,0.9894
3,18,0.9923
3,18,1.0
3,18,0.1778
3,18,0.9964
3,18,1.0
4,1,0.0027
4,1,0.0
4,1,0.4478
4,1,0.0668
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,1.0
4,1,1.0
4,1,1.0
4,1,1.0
4,1,1.0
4,1,1.0
4,1,1.0
4,1,1.0
4,1,0.9999
4,1,1.0
4,2,0.9622
4,2,1.0
4,2,0.9955
4,2,0.9597
4,2,0.345
4,2,0.0245
4,2,0.3069
4,2,1.0
4,2,1.0
4,2,0.9961
4,2,1.0
4,2,1.0
4,2,1.0
4,2,1.0
4,2,1.0
4,2,1.0
4,2,1.0
4,2,1.0
4,2,1.0
4,2,1.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,1.0
4,3,1.0
4,3,1.0
4,3,1.0
4,3,1.0
4,3,0.9992
4,3,1.0
4,3,1.0
4,3,0.5
4,3,0.8698
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,5,1.0
4,5,1.0
4,5,1.0
4,5,1.0
4,5,0.6682
4,5,0.0245
4,5,0.0002
4,5,0.0262
4,5,0.8666
4,5,0.8281
4,5,1.0
4,5,1.0
4,5,1.0
4,5,1.0
4,5,1.0
4,5,1.0
4,5,1.0
4,5,1.0
4,5,0.9977
4,5,0.9887
4,6,0.7634
4,6,0.0
4,6,0.0
4,6,0.0028
4,6,0.0
4,6,0.3633
4,6,0.9455
4,6,0.3953
4,6,0.927
4,6,0.9805
4,6,1.0
4,6,1.0
4,6,1.0
4,6,1.0
4,6,0.9995
4,6,0.9924
4,6,1.0
4,6,1.0
4,6,0.9663
4,6,0.6985
4,7,0.1405
4,7,0.0097
4,7,0.2403
4,7,0.2434
4,7,0.6047
4,7,0.0001
4,7,0.0
4,7,0.0133
4,7,0.8666
4,7,0.0022
4,7,1.0
4,7,1.0
4,7,1.0
4,7,1.0
4,7,1.0
4,7,0.9992
4,7,0.9999
4,7,0.9974
4,7,0.0556
4,7,0.446
4,8,0.0
4,8,0.0
4,8,0.0
4,8,0.0
4,8,0.0
4,8,0.0
4,8,0.0
4,8,0.1051
4,8,0.6964
4,8,0.9102
4,8,0.0
4,8,0.0
4,8,0.0069
4,8,0.004
4,8,0.0098
4,8,0.6506
4,8,1.0
4,8,1.0
4,8,0.9778
4,8,0.9999
4,9,0.9988
4,9,1.0
4,9,0.9998
4,9,0.9693
4,9,0.9408
4,9,0.1938
4,9,0.2229
4,9,0.0207
4,9,1.0
4,9,0.8867
4,9,1.0
4,9,1.0
4,9,1.0
4,9,1.0
4,9,1.0
4,9,0.9981
4,9,1.0
4,9,1.0
4,9,0.8432
4,9,0.9593
4,10,0.8275
4,10,1.0
4,10,0.998
4,10,0.9992
4,10,0.9713
4,10,0.0898
4,10,0.3068
4,10,0.212
4,10,0.9893
4,10,0.8281
4,10,1.0
4,10,1.0
4,10,1.0
4,10,1.0
4,10,1.0
4,10,1.0
4,10,1.0
4,10,1.0
4,10,1.0
4,10,1.0
4,11,0.0
4,11,0.0
4,11,0.0011
4,11,0.0001
4,11,0.8867
4,11,0.0176
4,11,0.0336
4,11,0.3872
4,11,0.788
4,11,0.8062
4,11,1.0
4,11,1.0
4,11,1.0
4,11,1.0
4,11,0.9984
4,11,0.405
4,11,0.9999
4,11,1.0
4,11,0.5
4,11,0.7193
4,12,1.0
4,12,1.0
4,12,0.9999
4,12,0.9997
4,12,0.9995
4,12,0.2744
4,12,0.4168
4,12,0.1662
4,12,0.927
4,12,0.8867
4,12,1.0
4,12,1.0
4,12,1.0
4,12,1.0
4,12,1.0
4,12,1.0
4,12,1.0
4,12,1.0
4,12,1.0
4,12,1.0
4,13,0.0
4,13,0.0
4,13,0.0
4,13,0.0
4,13,0.0
4,13,0.0
4,13,0.0
4,13,0.0
4,13,0.0003
4,13,0.0946
4,13,1.0
4,13,1.0
4,13,1.0
4,13,1.0
4,13,1.0
4,13,0.8556
4,13,1.0
4,13,0.9993
4,13,0.9865
4,13,1.0
4,14,0.6321
4,14,0.0
4,14,0.0
4,14,0.0138
4,14,0.2024
4,14,0.2744
4,14,0.0
4,14,0.0577
4,14,0.0669
4,14,0.8062
4,14,1.0
4,14,1.0
4,14,1.0
4,14,1.0
4,14,1.0
4,14,1.0
4,14,1.0
4,14,1.0
4,14,1.0
4,14,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,15,0.9894
4,15,0.7734
4,15,1.0
4,15,0.9102
4,15,0.9805
4,15,0.8867
4,15,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,16,0.0
4,16,0.0
4,16,0.0967
4,16,0.0027
4,16,0.0261
4,16,0.0
4,16,0.0
4,16,0.0
4,16,0.0
4,16,0.003
4,16,0.9991
4,16,1.0
4,16,0.9934
4,16,0.9985
4,16,1.0
4,16,0.7528
4,16,1.0
4,16,0.9828
4,16,0.7307
4,16,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,17,0.9998
4,17,0.377
4,17,0.9981
4,17,0.7256
4,17,0.8666
4,17,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,18,0.0175
4,18,0.0
4,18,0.0001
4,18,0.0365
4,18,0.2706
4,18,0.0001
4,18,0.0
4,18,0.0
4,18,0.0
4,18,0.2272
4,18,1.0
4,18,1.0
4,18,1.0
4,18,1.0
4,18,1.0
4,18,1.0
4,18,1.0
4,18,0.9991
4,18,0.993
4,18,1.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.7949
5,1,0.9996
5,1,0.9997
5,1,0.5612
5,1,0.6043
5,1,1.0
5,1,1.0
5,1,0.9999
5,1,0.9369
5,1,0.9996
5,2,0.0073
5,2,0.0
5,2,0.0002
5,2,0.0047
5,2,0.2617
5,2,0.5927
5,2,0.9831
5,2,1.0
5,2,1.0
5,2,0.9844
5,2,0.9998
5,2,1.0
5,2,0.9997
5,2,1.0
5,2,1.0
5,2,0.9977
5,2,1.0
5,2,0.9968
5,2,0.998
5,2,0.9993
5,3,0.0
5,3,0.0
5,3,0.0
5,3,0.0
5,3,0.0
5,3,0.0
5,3,0.0
5,3,0.0
5,3,0.0
5,3,0.0
5,3,1.0
5,3,1.0
5,3,1.0
5,3,0.996
5,3,0.9994
5,3,0.1831
5,3,0.0
5,3,0.0352
5,3,0.0013
5,3,0.1215
5,4,0.0001
5,4,0.0
5,4,0.0
5,4,0.0
5,4,0.5
5,4,0.9936
5,4,0.9999
5,4,0.9915
5,4,0.2905
5,4,0.377
5,4,0.0
5,4,0.0
5,4,0.0
5,4,0.0
5,4,0.0
5,4,0.0001
5,4,0.0
5,4,0.0
5,4,0.0052
5,4,0.0215
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,6,0.0011
5,6,0.0
5,6,0.0
5,6,0.0
5,6,0.0
5,6,0.9755
5,6,1.0
5,6,0.9793
5,6,0.7461
5,6,0.9688
5,6,1.0
5,6,0.001
5,6,0.2399
5,6,0.3294
5,6,0.2522
5,6,0.0619
5,6,0.0
5,6,0.0668
5,6,0.0586
5,6,0.0325
5,7,0.0
5,7,0.0
5,7,0.0
5,7,0.0
5,7,0.5
5,7,0.1635
5,7,0.0
5,7,0.5
5,7,0.623
5,7,0.0004
5,7,1.0
5,7,1.0
5,7,1.0
5,7,0.9999
5,7,0.926
5,7,0.1562
5,7,0.0
5,7,0.0009
5,7,0.0
5,7,0.0055
5,8,0.0
5,8,0.0
5,8,0.0
5,8,0.0
5,8,0.0
5,8,0.0
5,8,0.0
5,8,0.8463
5,8,0.3872
5,8,0.7734
5,8,0.0
5,8,0.0
5,8,0.0
5,8,0.0
5,8,0.0
5,8,0.0002
5,8,0.0
5,8,0.0124
5,8,0.1144
5,8,0.8898
5,9,0.0946
5,9,0.0
5,9,0.0001
5,9,0.0041
5,9,0.8949
5,9,0.9165
5,9,0.9979
5,9,0.5841
5,9,1.0
5,9,0.7461
5,9,1.0
5,9,0.1208
5,9,0.3991
5,9,0.4449
5,9,0.6583
5,9,0.1562
5,9,0.0
5,9,0.024
5,9,0.0135
5,9,0.2916
5,10,0.0012
5,10,0.0
5,10,0.0004
5,10,0.0466
5,10,0.9408
5,10,0.8338
5,10,0.9993
5,10,0.9331
5,10,0.9375
5,10,0.6562
5,10,0.9998
5,10,1.0
5,10,1.0
5,10,1.0
5,10,1.0
5,10,0.9982
5,10,1.0
5,10,1.0
5,10,0.9999
5,10,1.0
5,11,0.0
5,11,0.0
5,11,0.0
5,11,0.0
5,11,0.7728
5,11,0.5881
5,11,0.9635
5,11,0.9738
5,11,0.5
5,11,0.623
5,11,1.0
5,11,0.0089
5,11,0.5
5,11,0.322
5,11,0.2559
5,11,0.0
5,11,0.0
5,11,0.0058
5,11,0.0006
5,11,0.0556
5,12,0.3238
5,12,0.0002
5,12,0.0019
5,12,0.1431
5,12,0.9968
5,12,0.9616
5,12,0.9997
5,12,0.9165
5,12,0.7734
5,12,0.7461
5,12,1.0
5,12,1.0
5,12,1.0
5,12,1.0
5,12,1.0
