QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual
133	0.0	1	1
134	0.0	0	0
135	1.0	0	1
136	1.0	0	1
137	0.0	0	0
138	1.0	0	1
139	0.0	0	0
140	0.0	1	1
141	0.0	1	1
142	0.5	0	0
143	0.0	0	0
144	0.0	0	0
145	0.0	0	0
146	0.0	0	0
147	1.0	0	1
148	0.5	0	0
149	0.5	0	0
150	0.0	1	1
151	0.0	1	1
152	0.0	1	1
153	0.0	1	1
154	0.0	1	1
155	0.0	1	1
156	0.0	1	1
157	0.0	0	0
158	0.0	1	1
159	0.0	1	1
160	0.0	1	1
161	0.0	1	1
162	0.0	1	1
163	0.0	1	1
164	0.0	0	0
165	0.0	0	0
166	0.0	1	1
167	0.0	1	1
168	0.0	1	1
169	0.0	1	1
170	0.0	1	1
171	0.0	1	1
172	0.0	1	1
173	0.0	1	1
174	1.0	0	1
175	1.0	0	1
176	0.0	0	0
177	0.0	1	1
178	0.0	0	0
179	0.0	0	0
180	1.0	0	1
181	1.0	0	1
182	1.0	0	1
183	0.0	0	0
184	0.0	0	0
185	0.0	0	0
186	0.0	1	1
187	0.0	1	1
188	1.0	0	1
189	1.0	0	1
190	1.0	0	1
191	0.6666666666666666	0	0
192	0.8333333333333334	0	0
193	1.0	0	1
194	1.0	0	1
195	0.8	0	0
196	1.0	0	1
197	0.0	1	1
198	0.0	1	1
199	0.0	1	1
200	0.0	0	0
201	0.0	0	0
202	0.36363636363636365	0	0
203	0.0	0	0
204	0.0	0	0
205	0.0	0	0
206	1.0	0	1
207	0.0	0	0
208	1.0	0	1
209	0.0	0	0
210	0.0	0	0
211	0.0	0	0
212	0.0	0	0
213	0.0	1	1
214	0.0	0	0
215	0.0	1	1
216	0.0	1	1
217	0.0	0	0
218	0.0	1	1
219	0.0	0	0
220	0.0	1	1
221	0.0	1	1
222	0.0	1	1
223	0.0	1	1
224	0.0	1	1
225	0.0	0	0
226	0.0	0	0
227	0.0	1	1
228	0.0	1	1
229	0.0	1	1
230	0.0	1	1
231	1.0	0	1
232	0.3333333333333333	0	0
233	0.0	0	0
234	0.0	0	0
235	0.0	0	0
236	1.0	0	1
237	1.0	0	1
238	0.0	1	1
239	0.0	1	1
240	0.0	1	1
241	0.0	1	1
242	0.0	1	1
243	0.0	1	1
244	0.0	0	0
245	0.0	0	0
246	0.0	1	1
247	0.0	1	1
248	0.0	0	0
249	0.0	1	1
250	1.0	0	1
251	1.0	0	1
252	0.0	0	0
253	0.0	0	0
254	0.0	0	0
255	1.0	0	1
256	1.0	0	1
257	0.0	1	1
258	0.0	1	1
259	0.2	0	0
260	0.6666666666666666	0	0
261	0.0	0	0
262	0.0	0	0
263	0.6666666666666666	0	0
264	0.0	0	0
265	0.0	0	0
266	1.0	0	1
267	0.0	1	1
268	0.0	1	1
269	0.0	1	1
270	0.0	1	1
271	0.0	1	1
272	0.0	1	1
273	0.0	0	0
274	0.0	0	0
275	1.0	0	1
276	1.0	0	1
277	1.0	0	1
278	0.0	0	0
279	0.0	0	0
280	0.0	1	1
281	0.0	1	1
282	0.0	0	0
283	0.0	1	1
284	1.0	0	1
285	0.0	1	1
286	0.0	1	1
287	0.0	0	0
288	0.0	1	1
289	0.0	1	1
290	0.0	1	1
291	0.0	1	1
292	0.5	0	0
293	0.5	0	0
294	0.0	1	1
295	0.0	1	1
296	0.0	1	1
297	0.0	1	1
298	0.0	0	0
299	0.0	0	0
300	1.0	0	1
301	0.0	1	1
302	0.0	1	1
303	1.0	0	1
304	0.0	1	1
305	0.0	1	1
306	0.0	1	1
307	0.0	0	0
308	0.0	1	1
309	0.0	1	1
310	1.0	0	1
311	0.0	0	0
312	0.0	1	1
313	0.0	1	1
314	0.0	1	1
315	0.0	0	0
316	0.0	0	0
317	0.0	0	0
318	0.0	1	1
319	0.0	1	1
320	0.0	1	1
321	0.0	1	1
322	0.0	1	1
323	0.0	1	1
324	1.0	0	1
325	1.0	0	1
326	0.0	1	1
327	0.0	0	0
328	0.0	1	1
329	0.0	1	1
330	0.0	0	0
331	0.0	1	1
332	1.0	0	1
333	1.0	0	1
334	0.0	1	1
335	0.0	1	1
336	0.0	1	1
337	0.0	1	1
338	0.0	1	1
339	0.0	1	1
340	0.0	1	1
341	0.0	1	1
342	0.0	1	1
343	0.0	1	1
344	0.25	0	0
345	0.0	0	0
346	1.0	0	1
347	1.0	0	1
348	0.0	0	0
349	0.0	0	0
350	0.0	0	0
351	0.0	0	0
352	0.0	1	1
353	0.0	0	0
354	0.0	0	0
355	0.0	0	0
356	0.0	0	0
357	0.0	0	0
358	0.0	0	0
359	1.0	0	1
360	1.0	0	1
361	1.0	0	1
362	1.0	0	1
363	1.0	0	1
364	0.0	1	1
365	0.0	1	1
366	0.0	1	1
367	0.0	1	1
368	0.0	1	1
369	0.0	1	1
370	0.5	0	0
371	0.0	0	0
372	0.0	1	1
373	1.0	0	1
374	0.0	0	0
375	0.0	0	0
376	0.0	1	1
377	0.0	0	0
378	0.0	1	1
379	0.0	1	1
380	0.0	1	1
381	0.0	1	1
382	0.0	1	1
383	0.0	1	1
384	0.0	1	1
385	0.0	0	0
386	0.0	0	0
387	0.0	0	0
388	0.0	0	0
389	0.0	1	1
390	0.0	1	1
391	0.2	0	0
392	0.0	0	0
393	0.0	0	0
394	0.0	1	1
395	0.0	1	1
396	0.0	0	0
397	1.0	0	1
398	0.0	0	0
399	0.0	1	1
400	0.0	0	0
401	1.0	0	1
402	0.9166666666666666	0	0
403	0.6666666666666666	0	0
404	0.0	0	0
405	0.8571428571428571	0	0
406	0.0	0	0
407	0.0	0	0
408	0.0	0	0
409	0.0	0	0
410	0.0	0	0
411	1.0	0	1
412	0.0	1	1
413	0.0	0	0
414	0.0	0	0
415	0.0	0	0
416	0.0	0	0
417	0.0	0	0
418	0.5	0	0
419	0.0	0	0
420	0.0	1	1
421	0.0	1	1
422	0.5	0	0
423	0.3333333333333333	0	0
424	0.5	0	0
425	1.0	0	1
426	1.0	0	1
427	1.0	0	1
428	1.0	0	1
429	0.0	1	1
430	0.0	0	0
431	0.0	1	1
432	0.0	0	0
433	1.0	0	1
434	1.0	0	1
435	0.0	0	0
436	0.0	0	0
437	0.0	0	0
438	0.0	0	0
439	0.0	0	0
440	0.0	1	1
441	0.0	1	1
442	0.0	1	1
443	0.3333333333333333	0	0
444	0.3333333333333333	0	0
445	0.6666666666666666	0	0
446	0.3333333333333333	0	0
447	0.2	0	0
448	0.25	0	0
449	0.0	0	0
450	0.0	1	1
451	0.0	1	1
452	0.0	1	1
453	0.0	1	1
454	0.0	1	1
455	0.0	1	1
456	0.0	1	1
457	0.0	1	1
458	0.0	1	1
459	0.0	1	1
460	0.0	1	1
461	0.0	1	1
462	0.0	1	1
463	0.0	1	1
464	0.0	0	0
465	0.0	0	0
466	0.0	1	1
467	0.0	1	1
468	0.0	0	0
469	0.0	0	0
470	0.0	0	0
471	0.0	0	0
472	1.0	0	1
473	0.0	1	1
474	0.0	1	1
475	0.2	0	0
476	0.25	0	0
477	0.125	0	0
478	0.16666666666666666	0	0
479	0.0	1	1
480	0.0	1	1
481	0.0	0	0
482	0.0	0	0
483	0.0	1	1
484	0.0	0	0
485	0.0	1	1
486	0.0	0	0
487	0.0	0	0
488	0.0	0	0
489	0.25	0	0
490	0.0	0	0
491	0.0	0	0
492	0.0	0	0
493	0.0	0	0
494	0.0	0	0
495	1.0	0	1
496	0.5	0	0
497	1.0	0	1
498	1.0	0	1
499	0.0	0	0
500	0.5	0	0
501	1.0	0	1
502	1.0	0	1
503	1.0	0	1
504	0.0	0	0
505	0.3333333333333333	0	0
506	0.0	0	0
507	0.0	1	1
508	0.0	1	1
509	0.0	1	1
510	0.0	0	0
511	0.0	1	1
512	0.0	1	1
513	0.0	1	1
514	0.0	1	1
515	0.0	0	0
516	0.5	0	0
517	0.0	1	1
518	0.0	0	0
519	0.0	0	0
520	0.0	1	1
521	0.0	1	1
522	0.0	0	0
523	0.0	0	0
524	0.0	1	1
525	0.0	1	1
526	0.0	0	0
527	0.0	0	0
528	1.0	0	1
529	0.3076923076923077	0	0
530	0.0	0	0
531	0.0	1	1
532	0.0	1	1
533	0.0	1	1
534	0.0	0	0
535	0.0	1	1
536	0.0	0	0
537	1.0	0	1
538	0.0	0	0
539	0.0	1	1
540	0.0	1	1
541	0.0	1	1
542	0.0	1	1
543	0.0	1	1
544	0.0	1	1
545	0.0	1	1
546	0.0	1	1
547	0.0	1	1
548	0.0	1	1
549	0.0	1	1
550	0.0	1	1
551	0.0	0	0
552	1.0	0	1
553	1.0	0	1
554	0.0	0	0
555	0.0	0	0
556	0.0	1	1
557	1.0	0	1
558	0.0	1	1
559	0.0	1	1
560	0.0	1	1
561	0.0	1	1
562	0.0	1	1
563	0.0	1	1
564	0.0	1	1
565	0.0	1	1
566	0.0	1	1
567	0.0	1	1
568	0.0	1	1
569	0.0	1	1
570	0.0	1	1
571	0.0	1	1
572	0.0	1	1
573	0.0	1	1
574	0.0	1	1
575	0.0	0	0
576	0.0	0	0
577	0.0	1	1
578	0.0	1	1
579	0.0	1	1
580	0.0	1	1
581	0.0	1	1
582	0.0	1	1
583	0.0	1	1
584	0.0	1	1
585	0.0	1	1
586	0.0	1	1
587	0.0	1	1
588	0.0	1	1
589	0.0	1	1
590	0.0	1	1
591	0.0	0	0
592	0.0	0	0
593	0.0	0	0
594	1.0	0	1
595	1.0	0	1
596	1.0	0	1
597	0.0	0	0
598	0.0	1	1
599	0.0	1	1
600	0.0	0	0
601	0.0	1	1
602	0.25	0	0
603	1.0	0	1
604	1.0	0	1
605	0.0	0	0
606	0.0	0	0
607	0.5	0	0
608	0.5	0	0
609	0.0	1	1
610	0.0	1	1
611	0.5	0	0
612	0.3333333333333333	0	0
613	0.0	1	1
614	0.0	1	1
615	0.0	0	0
616	0.0	0	0
617	1.0	0	1
618	1.0	0	1
619	0.0	1	1
620	0.0	0	0
621	0.0	0	0
622	1.0	0	1
623	0.25	0	0
624	0.0	1	1
625	0.0	1	1
626	0.0	1	1
627	0.0	1	1
628	0.0	1	1
629	0.0	1	1
630	0.0	1	1
631	0.0	1	1
632	0.0	1	1
633	0.0	0	0
634	0.0	1	1
635	0.0	0	0
636	0.0	0	0
637	0.0	0	0
638	0.3333333333333333	0	0
639	0.0	0	0
640	0.0	0	0
641	0.2	0	0
642	0.0	0	0
643	0.0	1	1
644	0.0	1	1
645	0.0	0	0
646	0.0	1	1
647	0.0	1	1
648	0.0	1	1
649	0.0	1	1
650	0.0	0	0
651	0.0	0	0
652	0.0	0	0
653	0.0	1	1
654	0.0	1	1
655	0.0	1	1
656	1.0	0	1
657	0.0	0	0
658	0.0	0	0
659	0.0	0	0
660	0.0	1	1
661	0.0	1	1
662	0.0	1	1
663	0.0	1	1
664	0.0	1	1
665	0.0	1	1
666	0.0	1	1
667	0.0	1	1
668	0.0	1	1
669	0.0	1	1
670	0.0	1	1
671	0.0	1	1
672	0.0	1	1
673	0.0	1	1
674	0.0	0	0
675	1.0	0	1
676	1.0	0	1
677	0.5	0	0
678	0.0	1	1
679	0.0	1	1
680	0.0	0	0
681	1.0	0	1
682	0.0	0	0
683	0.0	0	0
684	1.0	0	1
685	0.0	1	1
686	0.3157894736842105	0	0
687	0.0	0	0
688	0.0	0	0
689	0.0	1	1
690	0.0	1	1
691	0.0	1	1
692	0.0	1	1
693	0.0	1	1
694	0.0	1	1
695	0.0	1	1
696	0.0	1	1
697	0.0	1	1
698	0.0	0	0
699	0.0	1	1
700	0.0	1	1
701	0.0	1	1
702	1.0	0	1
703	1.0	0	1
704	0.0	1	1
705	0.0	0	0
706	0.0	1	1
707	1.0	0	1
708	1.0	0	1
709	1.0	0	1
710	0.0	1	1
711	0.5	0	0
712	0.0	1	1
713	1.0	0	1
714	0.95	0	0
715	0.95	0	0
716	0.0	0	0
717	0.0	0	0
718	0.4634146341463415	0	0
719	0.5	0	0
720	0.0	0	0
721	0.0	1	1
722	0.0	0	0
723	0.0	0	0
724	0.0	0	0
725	0.0	1	1
726	0.0	0	0
727	0.6666666666666666	0	0
728	0.0	1	1
729	0.0	1	1
730	0.0	1	1
731	0.0	1	1
732	0.0	0	0
733	0.0	0	0
734	0.0	1	1
735	0.0	1	1
736	0.0	0	0
737	0.0	0	0
738	1.0	0	1
739	0.0	0	0
740	1.0	0	1
741	1.0	0	1
742	1.0	0	1
743	0.0	1	1
744	0.0	1	1
745	0.0	1	1
746	0.0	1	1
747	0.0	0	0
748	0.0	1	1
749	0.0	1	1
750	0.16666666666666666	0	0
751	0.2	0	0
752	0.0	1	1
753	0.0	1	1
754	0.0	1	1
755	0.0	1	1
756	0.0	1	1
757	0.0	1	1
758	0.0	1	1
759	0.0	1	1
760	0.0	1	1
761	0.0	1	1
762	0.0	0	0
763	0.0	0	0
764	0.0	0	0
765	0.6842105263157895	0	0
766	0.5476190476190477	0	0
767	0.0	1	1
768	0.0	0	0
769	0.0	0	0
770	1.0	0	1
771	0.0	0	0
772	0.0	0	0
773	0.0	0	0
774	0.0	0	0
775	0.0	1	1
776	0.0	1	1
777	0.0	1	1
778	0.0	0	0
779	0.0	1	1
780	0.0	1	1
781	0.0	0	0
782	0.0	0	0
783	0.0	1	1
784	1.0	0	1
785	1.0	0	1
786	0.0	1	1
787	0.0	0	0
788	0.0	1	1
789	0.0	1	1
790	0.0	0	0
791	0.5	0	0
792	0.0	0	0
793	0.0	0	0
794	0.0	1	1
795	0.0	1	1
796	0.0	1	1
797	0.0	1	1
798	0.0	1	1
799	0.0	1	1
800	0.1111111111111111	0	0
801	0.0	1	1
802	0.0	1	1
803	0.5	0	0
804	0.0	0	0
805	0.0	1	1
806	0.0	1	1
807	0.0	1	1
808	0.0	1	1
809	0.0	1	1
810	0.0	1	1
811	0.0	1	1
812	0.0	0	0
813	1.0	0	1
814	1.0	0	1
815	1.0	0	1
816	0.0	0	0
817	0.0	0	0
818	0.0	0	0
819	0.0	1	1
820	0.0	1	1
821	0.0	1	1
822	0.5	0	0
823	1.0	0	1
824	0.0	0	0
825	0.0	0	0
826	0.0	0	0
827	0.0	0	0
828	1.0	0	1
829	1.0	0	1
830	0.0	1	1
831	0.0	1	1
832	0.3333333333333333	0	0
833	0.3333333333333333	0	0
834	0.0	0	0
835	0.0	0	0
836	0.0	0	0
837	0.0	0	0
838	0.0	0	0
839	0.0	0	0
840	0.6	0	0
841	0.6	0	0
842	0.0	1	1
843	0.0	1	1
844	0.0	0	0
845	0.0	0	0
846	0.0	0	0
847	0.0	0	0
848	0.3333333333333333	0	0
849	1.0	0	1
850	1.0	0	1
851	1.0	0	1
852	0.0	1	1
853	0.0	1	1
854	0.0	1	1
855	0.0	1	1
856	1.0	0	1
857	0.0	1	1
858	0.0	1	1
859	1.0	0	1
860	0.0	0	0
861	0.0	0	0
862	0.0	0	0
863	0.3333333333333333	0	0
864	0.0	0	0
865	0.0	1	1
866	0.0	1	1
867	0.0	1	1
868	0.0	1	1
869	1.0	0	1
870	0.6666666666666666	0	0
871	0.6666666666666666	0	0
872	0.0	1	1
873	0.0	1	1
874	0.0	0	0
875	1.0	0	1
876	0.0	0	0
877	1.0	0	1
878	0.0	1	1
879	0.0	1	1
