QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual
149	0.4	0	0
150	0.35714285714285715	0	0
151	0.42857142857142855	0	0
152	0.0	0	0
153	0.16666666666666666	0	0
154	0.16666666666666666	0	0
155	0.5	0	0
156	0.6666666666666666	0	0
157	0.0	0	0
158	0.0	0	0
159	1.0	0	1
160	0.0	0	0
161	0.0	0	0
162	0.2	0	0
163	0.2	0	0
164	1.0	0	1
165	1.0	0	1
166	0.34615384615384615	0	0
167	0.6666666666666666	0	0
168	0.9230769230769231	0	0
169	0.3181818181818182	0	0
170	0.5333333333333333	0	0
171	0.0	0	0
172	0.16666666666666666	0	0
173	0.0	0	0
174	0.3333333333333333	0	0
175	0.3333333333333333	0	0
176	1.0	0	1
177	0.3333333333333333	0	0
178	1.0	0	1
179	1.0	0	1
180	0.3333333333333333	0	0
181	0.25	0	0
182	0.5	0	0
183	0.5	0	0
184	0.5	0	0
185	0.0	0	0
186	1.0	0	1
187	0.0	0	0
188	1.0	0	1
189	1.0	0	1
190	1.0	0	1
191	1.0	0	1
192	1.0	0	1
193	1.0	0	1
194	1.0	0	1
195	0.8	0	0
196	1.0	0	1
197	0.0	0	0
198	0.16666666666666666	0	0
199	1.0	0	1
200	1.0	0	1
201	1.0	0	1
202	0.5714285714285714	0	0
203	0.5	0	0
204	0.6666666666666666	0	0
205	1.0	0	1
206	0.3333333333333333	0	0
207	0.3333333333333333	0	0
208	0.3333333333333333	0	0
209	0.16666666666666666	0	0
210	0.0	0	0
211	0.3333333333333333	0	0
212	1.0	0	1
213	0.0	0	0
214	0.2	0	0
215	0.23529411764705882	0	0
216	0.0	0	0
217	0.625	0	0
218	0.1111111111111111	0	0
219	0.05263157894736842	0	0
220	0.07142857142857142	0	0
221	0.05263157894736842	0	0
222	0.0	0	0
223	0.0	0	0
224	0.0	0	0
225	0.0	0	0
226	0.0	0	0
227	0.4	0	0
228	0.375	0	0
229	0.16666666666666666	0	0
230	0.75	0	0
231	1.0	0	1
232	1.0	0	1
233	1.0	0	1
234	1.0	0	1
235	1.0	0	1
236	1.0	0	1
237	1.0	0	1
238	0.0	0	0
239	0.42857142857142855	0	0
240	0.0	0	0
241	0.0	0	0
242	0.0	0	0
243	0.0	0	0
244	1.0	0	1
245	1.0	0	1
246	0.0	0	0
247	0.0	0	0
248	0.16666666666666666	0	0
249	0.16666666666666666	0	0
250	1.0	0	1
251	1.0	0	1
252	0.0	0	0
253	0.0	0	0
254	1.0	0	1
255	1.0	0	1
256	1.0	0	1
257	0.6666666666666666	0	0
258	0.25	0	0
259	0.5	0	0
260	0.5714285714285714	0	0
261	0.3333333333333333	0	0
262	0.5	0	0
263	0.42857142857142855	0	0
264	0.5384615384615384	0	0
265	1.0	0	1
266	1.0	0	1
267	0.46153846153846156	0	0
268	0.6153846153846154	0	0
269	0.5384615384615384	0	0
270	0.5384615384615384	0	0
271	0.4166666666666667	0	0
272	0.42857142857142855	0	0
273	0.6	0	0
274	0.75	0	0
275	1.0	0	1
276	1.0	0	1
277	0.5	0	0
278	0.0	0	0
279	0.3333333333333333	0	0
280	0.0	0	0
281	0.0	0	0
282	0.3333333333333333	0	0
283	0.2857142857142857	0	0
284	0.2	0	0
285	0.15384615384615385	0	0
286	1.0	0	1
287	0.0	0	0
288	0.0	0	0
289	0.0	0	0
290	0.3333333333333333	0	0
291	0.3333333333333333	0	0
292	1.0	0	1
293	0.5714285714285714	0	0
294	0.5	0	0
295	0.3333333333333333	0	0
296	0.0	0	0
297	0.0	0	0
298	1.0	0	1
299	1.0	0	1
300	1.0	0	1
301	1.0	0	1
302	0.0	0	0
303	0.5	0	0
304	0.3333333333333333	0	0
305	1.0	0	1
306	0.2	0	0
307	0.0	0	0
308	0.29411764705882354	0	0
309	0.23529411764705882	0	0
310	1.0	0	1
311	1.0	0	1
312	0.0	0	0
313	0.0	0	0
314	0.0	0	0
315	0.25	0	0
316	1.0	0	1
317	0.0	0	0
318	0.0	0	0
319	0.0	0	0
320	0.0	0	0
321	0.0	0	0
322	0.25	0	0
323	0.6666666666666666	0	0
324	0.5	0	0
325	0.3333333333333333	0	0
326	0.0	0	0
327	0.18974358974358974	0	0
328	0.2857142857142857	0	0
329	0.6666666666666666	0	0
330	0.6666666666666666	0	0
331	0.6	0	0
332	1.0	0	1
333	1.0	0	1
334	0.0	0	0
335	0.2727272727272727	0	0
336	0.0	0	0
337	0.0	0	0
338	0.15384615384615385	0	0
339	0.1111111111111111	0	0
340	0.23529411764705882	0	0
341	0.3333333333333333	0	0
342	0.0	0	0
343	0.0	0	0
344	0.25	0	0
345	1.0	0	1
346	1.0	0	1
347	1.0	0	1
348	0.0	0	0
349	0.0	0	0
350	0.16666666666666666	0	0
351	0.0	0	0
352	1.0	0	1
353	0.0	0	0
354	1.0	0	1
355	0.2	0	0
356	0.125	0	0
357	0.16666666666666666	0	0
358	0.3333333333333333	0	0
359	1.0	0	1
360	1.0	0	1
361	0.3333333333333333	0	0
362	0.0	0	0
363	1.0	0	1
364	0.0	0	0
365	0.0	0	0
366	0.0	0	0
367	0.0	0	0
368	0.0	0	0
369	0.0	0	0
370	1.0	0	1
371	0.6666666666666666	0	0
372	0.6666666666666666	0	0
373	1.0	0	1
374	1.0	0	1
375	0.36363636363636365	0	0
376	0.4444444444444444	0	0
377	0.375	0	0
378	0.42857142857142855	0	0
379	0.625	0	0
380	0.0	0	0
381	0.0	0	0
382	0.0	0	0
383	1.0	0	1
384	1.0	0	1
385	1.0	0	1
386	1.0	0	1
387	0.25	0	0
388	0.125	0	0
389	0.0	0	0
390	0.0	0	0
391	0.5	0	0
392	0.0	0	0
393	0.0	0	0
394	0.0	0	0
395	0.3333333333333333	0	0
396	0.0	0	0
397	1.0	0	1
398	0.0	0	0
399	0.5	0	0
400	1.0	0	1
401	1.0	0	1
402	1.0	0	1
403	0.6666666666666666	0	0
404	0.5	0	0
405	0.5	0	0
406	0.3333333333333333	0	0
407	1.0	0	1
408	1.0	0	1
409	1.0	0	1
410	1.0	0	1
411	1.0	0	1
412	0.0	0	0
413	0.0	0	0
414	0.0	0	0
415	0.0	0	0
416	1.0	0	1
417	1.0	0	1
418	0.3333333333333333	0	0
419	1.0	0	1
420	0.0	0	0
421	0.125	0	0
422	1.0	0	1
423	0.25	0	0
424	0.3333333333333333	0	0
425	1.0	0	1
426	1.0	0	1
427	1.0	0	1
428	1.0	0	1
429	0.3333333333333333	0	0
430	0.0	0	0
431	0.25	0	0
432	0.08333333333333333	0	0
433	1.0	0	1
434	1.0	0	1
435	0.0	0	0
436	1.0	0	1
437	0.0	0	0
438	0.0	0	0
439	0.25	0	0
440	0.0	0	0
441	0.0	0	0
442	1.0	0	1
443	1.0	0	1
444	1.0	0	1
445	1.0	0	1
446	1.0	0	1
447	1.0	0	1
448	0.6666666666666666	0	0
449	0.0	0	0
450	0.25	0	0
451	0.0	0	0
452	1.0	0	1
453	0.0	0	0
454	0.0	0	0
455	0.0	0	0
456	0.5	0	0
457	0.0	0	0
458	0.0	0	0
459	0.0	0	0
460	0.3333333333333333	0	0
461	0.0	0	0
462	1.0	0	1
463	1.0	0	1
464	0.5	0	0
465	1.0	0	1
466	1.0	0	1
467	0.0	0	0
468	0.7	0	0
469	0.8571428571428571	0	0
470	0.6666666666666666	0	0
471	0.25	0	0
472	1.0	0	1
473	0.4	0	0
474	0.16666666666666666	0	0
475	0.5384615384615384	0	0
476	0.4444444444444444	0	0
477	0.5	0	0
478	0.25	0	0
479	0.0	0	0
480	0.0	0	0
481	1.0	0	1
482	1.0	0	1
483	0.0	0	0
484	1.0	0	1
485	0.0	0	0
486	0.0	0	0
487	1.0	0	1
488	0.0	0	0
489	0.0	0	0
490	0.3333333333333333	0	0
491	0.3333333333333333	0	0
492	0.3333333333333333	0	0
493	0.3333333333333333	0	0
494	1.0	0	1
495	1.0	0	1
496	1.0	0	1
497	1.0	0	1
498	1.0	0	1
499	1.0	0	1
500	1.0	0	1
501	1.0	0	1
502	1.0	0	1
503	1.0	0	1
504	1.0	0	1
505	0.0	0	0
506	0.0	0	0
507	0.3076923076923077	0	0
508	0.05263157894736842	0	0
509	0.0	0	0
510	0.6666666666666666	0	0
511	1.0	0	1
512	0.42857142857142855	0	0
513	0.3125	0	0
514	0.0	0	0
515	0.0	0	0
516	1.0	0	1
517	0.3333333333333333	0	0
518	1.0	0	1
519	0.0	0	0
520	0.0	0	0
521	0.0	0	0
522	0.5	0	0
523	0.0	0	0
524	0.0	0	0
525	0.23076923076923078	0	0
526	0.0	0	0
527	0.0	0	0
528	0.5	0	0
529	0.125	0	0
530	1.0	0	1
531	0.6666666666666666	0	0
532	1.0	0	1
533	0.6666666666666666	0	0
534	0.875	0	0
535	0.2	0	0
536	0.0	0	0
537	0.0	0	0
538	1.0	0	1
539	1.0	0	1
540	1.0	0	1
541	0.0	0	0
542	0.0	0	0
543	1.0	0	1
544	0.3333333333333333	0	0
545	0.5	0	0
546	1.0	0	1
547	0.0	0	0
548	0.0	0	0
549	0.0	0	0
550	0.0	0	0
551	0.0	0	0
552	1.0	0	1
553	1.0	0	1
554	1.0	0	1
555	0.75	0	0
556	0.25	0	0
557	0.5	0	0
558	0.0	0	0
559	0.0	0	0
560	0.0	0	0
561	0.3333333333333333	0	0
562	0.0	0	0
563	0.07692307692307693	0	0
564	0.3	0	0
565	0.0	0	0
566	0.3	0	0
567	0.2857142857142857	0	0
568	0.0	0	0
569	0.0	0	0
570	0.14285714285714285	0	0
571	0.0	0	0
572	0.0	0	0
573	0.0	0	0
574	0.0	0	0
575	0.3333333333333333	0	0
576	0.0	0	0
577	0.0	0	0
578	0.0	0	0
579	0.0	0	0
580	0.0	0	0
581	0.0	0	0
582	0.25	0	0
583	0.0	0	0
584	0.2	0	0
585	0.16666666666666666	0	0
586	0.0	0	0
587	0.0	0	0
588	0.0	0	0
589	0.0	0	0
590	1.0	0	1
591	1.0	0	1
592	0.92	0	0
593	1.0	0	1
594	1.0	0	1
595	1.0	0	1
596	1.0	0	1
597	0.0	0	0
598	0.0	0	0
599	0.0	0	0
600	0.0	0	0
601	0.5	0	0
602	0.6666666666666666	0	0
603	1.0	0	1
604	1.0	0	1
605	1.0	0	1
606	0.0	0	0
607	0.5	0	0
608	0.0	0	0
609	0.0	0	0
610	0.0	0	0
611	0.8	0	0
612	0.8	0	0
613	1.0	0	1
614	1.0	0	1
615	0.0	0	0
616	0.2857142857142857	0	0
617	1.0	0	1
618	1.0	0	1
619	1.0	0	1
620	1.0	0	1
621	0.3333333333333333	0	0
622	1.0	0	1
623	0.22727272727272727	0	0
624	0.0	0	0
625	0.0	0	0
626	0.3333333333333333	0	0
627	0.3333333333333333	0	0
628	0.1	0	0
629	0.3333333333333333	0	0
630	0.0	0	0
631	0.0	0	0
632	0.0	0	0
633	0.0	0	0
634	0.0	0	0
635	0.5	0	0
636	0.125	0	0
637	0.0	0	0
638	1.0	0	1
639	0.2727272727272727	0	0
640	1.0	0	1
641	0.0	0	0
642	0.0	0	0
643	0.0	0	0
644	0.25	0	0
645	0.23529411764705882	0	0
646	0.26666666666666666	0	0
647	0.0	0	0
648	0.2857142857142857	0	0
649	0.32432432432432434	0	0
650	0.3333333333333333	0	0
651	0.0	0	0
652	1.0	0	1
653	1.0	0	1
654	0.0	0	0
655	0.5	0	0
656	0.5	0	0
657	1.0	0	1
658	0.0	0	0
659	0.3333333333333333	0	0
660	1.0	0	1
661	1.0	0	1
662	0.0	0	0
663	0.0	0	0
664	0.0	0	0
665	1.0	0	1
666	0.3333333333333333	0	0
667	0.0	0	0
668	0.0	0	0
669	0.0	0	0
670	0.0	0	0
671	0.0	0	0
672	0.0	0	0
673	1.0	0	1
674	1.0	0	1
675	1.0	0	1
676	1.0	0	1
677	0.6666666666666666	0	0
678	0.5	0	0
679	0.4444444444444444	0	0
680	1.0	0	1
681	1.0	0	1
682	1.0	0	1
683	0.0	0	0
684	1.0	0	1
685	0.0	0	0
686	0.0	0	0
687	0.4444444444444444	0	0
688	0.2857142857142857	0	0
689	0.0	0	0
690	0.0	0	0
691	0.3333333333333333	0	0
692	0.0	0	0
693	0.0	0	0
694	0.0	0	0
695	0.0	0	0
696	0.0	0	0
697	0.0	0	0
698	0.0	0	0
699	1.0	0	1
700	0.0	0	0
701	0.0	0	0
702	1.0	0	1
703	1.0	0	1
704	0.0	0	0
705	1.0	0	1
706	1.0	0	1
707	0.5	0	0
708	1.0	0	1
709	1.0	0	1
710	0.0	0	0
711	1.0	0	1
712	1.0	0	1
713	1.0	0	1
714	1.0	0	1
715	1.0	0	1
716	0.0	0	0
717	1.0	0	1
718	0.9047619047619048	0	0
719	0.43902439024390244	0	0
720	1.0	0	1
721	0.6666666666666666	0	0
722	0.6666666666666666	0	0
723	0.75	0	0
724	0.3333333333333333	0	0
725	1.0	0	1
726	1.0	0	1
727	1.0	0	1
728	0.25	0	0
729	0.0	0	0
730	0.0	0	0
731	0.3333333333333333	0	0
732	0.3	0	0
733	0.0	0	0
734	0.0	0	0
735	0.2857142857142857	0	0
736	0.2727272727272727	0	0
737	0.2	0	0
738	0.0	0	0
739	0.0	0	0
740	1.0	0	1
741	1.0	0	1
742	0.0	0	0
743	0.16666666666666666	0	0
744	0.05263157894736842	0	0
745	0.3333333333333333	0	0
746	0.5	0	0
747	0.4	0	0
748	0.3333333333333333	0	0
749	0.2	0	0
750	0.25	0	0
751	0.5	0	0
752	0.3333333333333333	0	0
753	0.0	0	0
754	0.3333333333333333	0	0
755	0.0	0	0
756	1.0	0	1
757	0.0	0	0
758	0.0	0	0
759	0.3333333333333333	0	0
760	0.0	0	0
761	1.0	0	1
762	0.3333333333333333	0	0
763	0.5	0	0
764	0.1111111111111111	0	0
765	0.35135135135135137	0	0
766	0.7407407407407407	0	0
767	0.3333333333333333	0	0
768	0.42857142857142855	0	0
769	0.0	0	0
770	0.0	0	0
771	0.5	0	0
772	0.25	0	0
773	1.0	0	1
774	1.0	0	1
775	0.0	0	0
776	0.3333333333333333	0	0
777	0.0	0	0
778	0.0	0	0
779	0.3333333333333333	0	0
780	0.0	0	0
781	0.25	0	0
782	0.18181818181818182	0	0
783	0.26666666666666666	0	0
784	0.5	0	0
785	1.0	0	1
786	0.42857142857142855	0	0
787	0.25	0	0
788	0.2	0	0
789	0.0	0	0
790	0.0	0	0
791	1.0	0	1
792	0.2222222222222222	0	0
793	0.0	0	0
794	0.5333333333333333	0	0
795	0.5	0	0
796	0.0	0	0
797	0.0	0	0
798	0.3333333333333333	0	0
799	0.16666666666666666	0	0
800	0.06666666666666667	0	0
801	0.25	0	0
802	0.25	0	0
803	0.0	0	0
804	0.3333333333333333	0	0
805	0.3333333333333333	0	0
806	0.0	0	0
807	0.07692307692307693	0	0
808	0.0	0	0
809	0.8181818181818182	0	0
810	1.0	0	1
811	0.3333333333333333	0	0
812	0.0	0	0
813	1.0	0	1
814	0.0	0	0
815	1.0	0	1
816	1.0	0	1
817	1.0	0	1
818	1.0	0	1
819	0.25	0	0
820	0.36363636363636365	0	0
821	1.0	0	1
822	0.75	0	0
823	0.75	0	0
824	0.5	0	0
825	0.5	0	0
826	1.0	0	1
827	1.0	0	1
828	1.0	0	1
829	1.0	0	1
830	0.1111111111111111	0	0
831	0.0	0	0
832	0.5	0	0
833	0.3333333333333333	0	0
834	1.0	0	1
835	1.0	0	1
836	1.0	0	1
837	1.0	0	1
838	0.3333333333333333	0	0
839	0.3333333333333333	0	0
840	1.0	0	1
841	0.0	0	0
842	0.0	0	0
843	0.0	0	0
844	0.3333333333333333	0	0
845	0.3333333333333333	0	0
846	1.0	0	1
847	1.0	0	1
848	1.0	0	1
849	1.0	0	1
850	1.0	0	1
851	1.0	0	1
852	0.3333333333333333	0	0
853	0.0	0	0
854	0.391304347826087	0	0
855	0.3333333333333333	0	0
856	0.0	0	0
857	0.0	0	0
858	0.6	0	0
859	0.2	0	0
860	0.5	0	0
861	1.0	0	1
862	1.0	0	1
863	1.0	0	1
864	1.0	0	1
865	0.5	0	0
866	0.2	0	0
867	1.0	0	1
868	1.0	0	1
869	0.6666666666666666	0	0
870	0.5	0	0
871	1.0	0	1
872	0.0	0	0
873	0.25	0	0
874	0.25	0	0
875	0.3333333333333333	0	0
876	0.0	0	0
877	1.0	0	1
878	1.0	0	1
879	0.0	0	0
