QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual
227	0.0	0	0
228	0.0	0	0
229	0.7142857142857143	0	0
230	0.5555555555555556	0	0
231	1.0	0	1
232	1.0	0	1
233	1.0	0	1
234	1.0	0	1
235	1.0	0	1
236	1.0	0	1
237	1.0	0	1
238	0.0	0	0
239	0.0	0	0
240	1.0	0	1
241	0.3333333333333333	0	0
242	0.0	0	0
243	0.0	0	0
244	0.0	0	0
245	1.0	0	1
246	0.0	0	0
247	0.25	0	0
248	0.1	0	0
249	0.1111111111111111	0	0
250	0.2	0	0
251	1.0	0	1
252	1.0	0	1
253	0.0	0	0
254	0.25	0	0
255	1.0	0	1
256	0.5	0	0
257	1.0	0	1
258	0.5	0	0
259	0.625	0	0
260	0.4444444444444444	0	0
261	0.5	0	0
262	0.6	0	0
263	0.8181818181818182	0	0
264	0.6666666666666666	0	0
265	1.0	0	1
266	1.0	0	1
267	0.6923076923076923	0	0
268	1.0	0	1
269	0.8333333333333334	0	0
270	0.6666666666666666	0	0
271	0.5263157894736842	0	0
272	0.75	0	0
273	0.25	0	0
274	0.6666666666666666	0	0
275	1.0	0	1
276	1.0	0	1
277	1.0	0	1
278	0.0	0	0
279	0.0	0	0
280	0.4	0	0
281	0.6	0	0
282	0.3333333333333333	0	0
283	0.42857142857142855	0	0
284	1.0	0	1
285	0.45	0	0
286	1.0	0	1
287	0.25	0	0
288	0.42857142857142855	0	0
289	0.3333333333333333	0	0
290	0.5384615384615384	0	0
291	0.38461538461538464	0	0
292	0.5	0	0
293	0.7142857142857143	0	0
294	1.0	0	1
295	0.0	0	0
296	1.0	0	1
297	0.0	0	0
298	1.0	0	1
299	1.0	0	1
300	1.0	0	1
301	1.0	0	1
302	0.6	0	0
303	0.5	0	0
304	0.0	0	0
305	1.0	0	1
306	0.5	0	0
307	0.16666666666666666	0	0
308	0.24	0	0
309	0.3333333333333333	0	0
310	0.0	0	0
311	0.0	0	0
312	1.0	0	1
313	0.3333333333333333	0	0
314	1.0	0	1
315	0.2	0	0
316	1.0	0	1
317	1.0	0	1
318	0.0	0	0
319	0.5	0	0
320	0.0	0	0
321	0.5	0	0
322	0.45454545454545453	0	0
323	0.2222222222222222	0	0
324	1.0	0	1
325	1.0	0	1
326	0.3225806451612903	0	0
327	0.7972972972972973	0	0
328	0.5	0	0
329	0.5454545454545454	0	0
330	0.6666666666666666	0	0
331	0.6666666666666666	0	0
332	0.5	0	0
333	0.5	0	0
334	0.42857142857142855	0	0
335	0.5	0	0
336	0.4	0	0
337	0.8571428571428571	0	0
338	0.2916666666666667	0	0
339	0.17647058823529413	0	0
340	0.18181818181818182	0	0
341	0.42857142857142855	0	0
342	0.8181818181818182	0	0
343	0.8181818181818182	0	0
344	1.0	0	1
345	1.0	0	1
346	0.25	0	0
347	0.2857142857142857	0	0
348	1.0	0	1
349	1.0	0	1
350	0.8	0	0
351	0.0	0	0
352	0.3333333333333333	0	0
353	0.0	0	0
354	0.2	0	0
355	0.0	0	0
356	0.2	0	0
357	0.8333333333333334	0	0
358	0.0	0	0
359	1.0	0	1
360	1.0	0	1
361	0.0	0	0
362	0.0	0	0
363	1.0	0	1
364	0.0	0	0
365	0.6	0	0
366	0.5	0	0
367	0.0	0	0
368	0.0	0	0
369	0.0	0	0
370	0.0	0	0
371	0.37142857142857144	0	0
372	0.16129032258064516	0	0
373	0.5	0	0
374	0.5	0	0
375	0.5833333333333334	0	0
376	0.25	0	0
377	0.5294117647058824	0	0
378	0.8125	0	0
379	0.7692307692307693	0	0
380	0.6666666666666666	0	0
381	0.6666666666666666	0	0
382	0.25	0	0
383	1.0	0	1
384	0.25	0	0
385	1.0	0	1
386	1.0	0	1
387	0.5	0	0
388	0.8888888888888888	0	0
389	0.0	0	0
390	0.0	0	0
391	1.0	0	1
392	1.0	0	1
393	1.0	0	1
394	0.3333333333333333	0	0
395	0.0	0	0
396	0.0	0	0
397	1.0	0	1
398	1.0	0	1
399	1.0	0	1
400	0.3333333333333333	0	0
401	1.0	0	1
402	0.8461538461538461	0	0
403	0.6666666666666666	0	0
404	0.42857142857142855	0	0
405	0.75	0	0
406	1.0	0	1
407	0.0	0	0
408	1.0	0	1
409	1.0	0	1
410	1.0	0	1
411	1.0	0	1
412	0.125	0	0
413	0.1	0	0
414	1.0	0	1
415	1.0	0	1
416	1.0	0	1
417	1.0	0	1
418	0.24242424242424243	0	0
419	0.5	0	0
420	0.3333333333333333	0	0
421	0.16666666666666666	0	0
422	1.0	0	1
423	1.0	0	1
424	1.0	0	1
425	1.0	0	1
426	1.0	0	1
427	1.0	0	1
428	1.0	0	1
429	0.6	0	0
430	1.0	0	1
431	0.42857142857142855	0	0
432	0.6666666666666666	0	0
433	1.0	0	1
434	1.0	0	1
435	0.16666666666666666	0	0
436	1.0	0	1
437	0.5	0	0
438	0.5	0	0
439	1.0	0	1
440	1.0	0	1
441	0.0	0	0
442	1.0	0	1
443	1.0	0	1
444	1.0	0	1
445	1.0	0	1
446	0.6666666666666666	0	0
447	1.0	0	1
448	1.0	0	1
449	1.0	0	1
450	0.2222222222222222	0	0
451	0.3333333333333333	0	0
452	0.5	0	0
453	0.0	0	0
454	0.0	0	0
455	0.0	0	0
456	0.3333333333333333	0	0
457	1.0	0	1
458	0.3333333333333333	0	0
459	0.0	0	0
460	0.0	0	0
461	1.0	0	1
462	1.0	0	1
463	1.0	0	1
464	0.6666666666666666	0	0
465	0.5	0	0
466	0.75	0	0
467	0.16666666666666666	0	0
468	0.6363636363636364	0	0
469	0.6363636363636364	0	0
470	0.8	0	0
471	0.5714285714285714	0	0
472	1.0	0	1
473	0.125	0	0
474	0.75	0	0
475	0.7272727272727273	0	0
476	0.8	0	0
477	1.0	0	1
478	0.7	0	0
479	0.0	0	0
480	0.0	0	0
481	0.5	0	0
482	0.0	0	0
483	0.0	0	0
484	1.0	0	1
485	0.0	0	0
486	0.5	0	0
487	1.0	0	1
488	1.0	0	1
489	1.0	0	1
490	1.0	0	1
491	1.0	0	1
492	1.0	0	1
493	0.4	0	0
494	1.0	0	1
495	1.0	0	1
496	1.0	0	1
497	1.0	0	1
498	1.0	0	1
499	1.0	0	1
500	1.0	0	1
501	1.0	0	1
502	1.0	0	1
503	1.0	0	1
504	1.0	0	1
505	1.0	0	1
506	1.0	0	1
507	0.6666666666666666	0	0
508	0.42857142857142855	0	0
509	0.0	0	0
510	0.6666666666666666	0	0
511	1.0	0	1
512	0.6190476190476191	0	0
513	0.19230769230769232	0	0
514	0.6666666666666666	0	0
515	0.75	0	0
516	0.75	0	0
517	0.5	0	0
518	0.5	0	0
519	0.0	0	0
520	0.2	0	0
521	0.0	0	0
522	1.0	0	1
523	1.0	0	1
524	0.10526315789473684	0	0
525	0.3333333333333333	0	0
526	0.0	0	0
527	0.5	0	0
528	1.0	0	1
529	1.0	0	1
530	1.0	0	1
531	0.75	0	0
532	0.6	0	0
533	0.5714285714285714	0	0
534	0.7142857142857143	0	0
535	0.4	0	0
536	0.75	0	0
537	0.0	0	0
538	0.5	0	0
539	1.0	0	1
540	0.5	0	0
541	1.0	0	1
542	0.0	0	0
543	1.0	0	1
544	0.3333333333333333	0	0
545	1.0	0	1
546	1.0	0	1
547	0.041666666666666664	0	0
548	0.0	0	0
549	0.043478260869565216	0	0
550	0.8333333333333334	0	0
551	1.0	0	1
552	1.0	0	1
553	0.5	0	0
554	0.5	0	0
555	0.13333333333333333	0	0
556	0.3	0	0
557	1.0	0	1
558	0.0	0	0
559	0.0	0	0
560	0.6666666666666666	0	0
561	1.0	0	1
562	1.0	0	1
563	0.17647058823529413	0	0
564	0.46153846153846156	0	0
565	0.05555555555555555	0	0
566	0.0	0	0
567	0.42857142857142855	0	0
568	0.42857142857142855	0	0
569	0.5	0	0
570	0.3333333333333333	0	0
571	0.5	0	0
572	0.0	0	0
573	0.0	0	0
574	0.0	0	0
575	1.0	0	1
576	0.5	0	0
577	0.0	0	0
578	0.0	0	0
579	0.375	0	0
580	0.125	0	0
581	0.0	0	0
582	0.0	0	0
583	0.0	0	0
584	0.0	0	0
585	0.0	0	0
586	0.0	0	0
587	0.0	0	0
588	0.0	0	0
589	0.3333333333333333	0	0
590	1.0	0	1
591	0.25	0	0
592	1.0	0	1
593	1.0	0	1
594	0.0	0	0
595	0.0	0	0
596	0.0	0	0
597	0.14285714285714285	0	0
598	0.0	0	0
599	1.0	0	1
600	0.5	0	0
601	0.3076923076923077	0	0
602	0.5833333333333334	0	0
603	1.0	0	1
604	1.0	0	1
605	1.0	0	1
606	0.0	0	0
607	1.0	0	1
608	0.5	0	0
609	0.5454545454545454	0	0
610	0.36363636363636365	0	0
611	1.0	0	1
612	0.8	0	0
613	1.0	0	1
614	1.0	0	1
615	0.0	0	0
616	1.0	0	1
617	1.0	0	1
618	1.0	0	1
619	1.0	0	1
620	1.0	0	1
621	0.5	0	0
622	1.0	0	1
623	0.6111111111111112	0	0
624	0.17647058823529413	0	0
625	0.3333333333333333	0	0
626	0.0	0	0
627	0.6666666666666666	0	0
628	0.0	0	0
629	0.0	0	0
630	0.0	0	0
631	0.0	0	0
632	1.0	0	1
633	0.6666666666666666	0	0
634	1.0	0	1
635	1.0	0	1
636	0.0	0	0
637	0.0	0	0
638	1.0	0	1
639	0.0	0	0
640	1.0	0	1
641	0.0	0	0
642	0.6666666666666666	0	0
643	0.13333333333333333	0	0
644	0.5	0	0
645	0.25	0	0
646	0.35714285714285715	0	0
647	0.0625	0	0
648	0.0	0	0
649	0.43333333333333335	0	0
650	0.75	0	0
651	1.0	0	1
652	1.0	0	1
653	1.0	0	1
654	1.0	0	1
655	0.6	0	0
656	1.0	0	1
657	1.0	0	1
658	0.75	0	0
659	0.0	0	0
660	0.0	0	0
661	1.0	0	1
662	0.3	0	0
663	1.0	0	1
664	0.0	0	0
665	1.0	0	1
666	0.23076923076923078	0	0
667	0.23076923076923078	0	0
668	0.0	0	0
669	0.0	0	0
670	0.0	0	0
671	0.2	0	0
672	0.5	0	0
673	1.0	0	1
674	0.25	0	0
675	1.0	0	1
676	0.5	0	0
677	1.0	0	1
678	0.0	0	0
679	0.2857142857142857	0	0
680	1.0	0	1
681	1.0	0	1
682	1.0	0	1
683	0.5	0	0
684	1.0	0	1
685	0.0	0	0
686	0.9473684210526315	0	0
687	0.7894736842105263	0	0
688	0.5	0	0
689	1.0	0	1
690	0.2631578947368421	0	0
691	0.23076923076923078	0	0
692	0.0	0	0
693	0.0	0	0
694	0.2	0	0
695	0.0	0	0
696	0.35714285714285715	0	0
697	0.0	0	0
698	0.0	0	0
699	0.0	0	0
700	0.0	0	0
701	0.5	0	0
702	1.0	0	1
703	0.3333333333333333	0	0
704	1.0	0	1
705	1.0	0	1
706	1.0	0	1
707	1.0	0	1
708	1.0	0	1
709	0.5	0	0
710	0.16666666666666666	0	0
711	1.0	0	1
712	1.0	0	1
713	1.0	0	1
714	1.0	0	1
715	1.0	0	1
716	0.3333333333333333	0	0
717	1.0	0	1
718	0.04878048780487805	0	0
719	0.08333333333333333	0	0
720	0.0	0	0
721	0.9444444444444444	0	0
722	0.9473684210526315	0	0
723	0.6	0	0
724	0.4	0	0
725	0.0	0	0
726	0.3333333333333333	0	0
727	1.0	0	1
728	1.0	0	1
729	0.2	0	0
730	0.16666666666666666	0	0
731	0.3333333333333333	0	0
732	0.6	0	0
733	0.5333333333333333	0	0
734	0.42857142857142855	0	0
735	0.4074074074074074	0	0
736	0.25	0	0
737	0.6923076923076923	0	0
738	1.0	0	1
739	1.0	0	1
740	1.0	0	1
741	1.0	0	1
742	1.0	0	1
743	0.42857142857142855	0	0
744	0.25	0	0
745	1.0	0	1
746	1.0	0	1
747	0.6666666666666666	0	0
748	1.0	0	1
749	1.0	0	1
750	1.0	0	1
751	1.0	0	1
752	0.5	0	0
753	0.3333333333333333	0	0
754	1.0	0	1
755	0.0	0	0
756	0.0	0	0
757	0.0	0	0
758	1.0	0	1
759	0.0	0	0
760	0.5	0	0
761	0.0	0	0
762	0.0	0	0
763	1.0	0	1
764	0.45161290322580644	0	0
765	0.9655172413793104	0	0
766	0.9259259259259259	0	0
767	0.25	0	0
768	0.0	0	0
769	0.0	0	0
770	1.0	0	1
771	0.5	0	0
772	0.06521739130434782	0	0
773	1.0	0	1
774	0.5714285714285714	0	0
775	0.8125	0	0
776	0.0	0	0
777	0.0	0	0
778	0.004660029654734167	0	0
779	0.35135135135135137	0	0
780	0.4	0	0
781	0.0	0	0
782	0.19047619047619047	0	0
783	0.23529411764705882	0	0
784	1.0	0	1
785	0.6	0	0
786	0.125	0	0
787	0.3333333333333333	0	0
788	0.0	0	0
789	0.3333333333333333	0	0
790	1.0	0	1
791	1.0	0	1
792	0.38461538461538464	0	0
793	0.2	0	0
794	0.6666666666666666	0	0
795	0.9090909090909091	0	0
796	0.25	0	0
797	0.5	0	0
798	0.6	0	0
799	1.0	0	1
800	0.7857142857142857	0	0
801	1.0	0	1
802	0.2	0	0
803	0.0	0	0
804	0.16666666666666666	0	0
805	0.5	0	0
806	0.0	0	0
807	0.0	0	0
808	0.14285714285714285	0	0
809	0.43478260869565216	0	0
810	0.5	0	0
811	0.16666666666666666	0	0
812	0.0	0	0
813	1.0	0	1
814	0.0	0	0
815	1.0	0	1
816	0.5	0	0
817	1.0	0	1
818	1.0	0	1
819	0.4642857142857143	0	0
820	0.3333333333333333	0	0
821	0.3333333333333333	0	0
822	0.36363636363636365	0	0
823	0.7142857142857143	0	0
824	1.0	0	1
825	0.5	0	0
826	1.0	0	1
827	1.0	0	1
828	0.5	0	0
829	0.5	0	0
830	0.4	0	0
831	0.0	0	0
832	1.0	0	1
833	1.0	0	1
834	1.0	0	1
835	1.0	0	1
836	1.0	0	1
837	1.0	0	1
838	1.0	0	1
839	1.0	0	1
840	0.1111111111111111	0	0
841	0.0	0	0
842	0.7142857142857143	0	0
843	0.8333333333333334	0	0
844	1.0	0	1
845	1.0	0	1
846	0.7142857142857143	0	0
847	0.7142857142857143	0	0
848	1.0	0	1
849	1.0	0	1
850	1.0	0	1
851	1.0	0	1
852	0.5	0	0
853	0.3333333333333333	0	0
854	0.037037037037037035	0	0
855	0.5	0	0
856	1.0	0	1
857	0.25	0	0
858	0.14285714285714285	0	0
859	0.14285714285714285	0	0
860	1.0	0	1
861	1.0	0	1
862	1.0	0	1
863	1.0	0	1
864	1.0	0	1
865	0.0	0	0
866	0.0	0	0
867	0.5	0	0
868	0.5	0	0
869	1.0	0	1
870	1.0	0	1
871	1.0	0	1
872	0.75	0	0
873	0.14285714285714285	0	0
874	0.13043478260869565	0	0
875	0.6666666666666666	0	0
876	1.0	0	1
877	1.0	0	1
878	0.5	0	0
879	0.4	0	0
